,type,A_handle,A_follower_count,A_following_count,A_listed_count,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_handle,B_follower_count,B_following_count,B_listed_count,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
833,Tweet,WaldenE,5607,5326,233,158001,,,,WaldenE,5607,5326,233,158001,,,
834,RT,blueskiesalway2,1264,1467,4,44972,,,,A4Ny14,6036,6638,7,17738,,,
835,Tweet,tleehumphrey,8436,475,77,67514,,,,tleehumphrey,6036,6638,7,17738,,,
836,RT,AnthonyMulquin2,5720,5697,7,169304,,,,starknightz,22038,23888,222,261524,,,
837,RT,Patrick02236004,6691,7270,0,16996,,,,IpamsySands,3143,2254,2,1630,,,
838,RT,BethThomas1959,4777,5138,1,21542,,,,j_gelling,27911,25723,58,28149,,,
839,RT,teambernie27001,5613,5598,75,128172,,,,LeniDiamond,2491,4985,23,72541,,,
840,RT,uberyacht,1730,1060,125,92550,,,,DVDV60441667,106,177,0,1818,,,
841,RT,BCharlote,30101,30732,16,172212,,,,IpamsySands,3143,2254,2,1630,,,
842,RT,GreyRider6,4784,4685,106,97089,,,,starknightz,22038,23888,222,261524,,,
843,RT,superyayadize,76886,76463,31,485188,,,,IpamsySands,3143,2254,2,1630,,,
844,RT,yplanes28,4417,5002,60,33596,,,,IpamsySands,3143,2254,2,1630,,,
845,RT,spainhour_brian,18,44,0,5386,,,,CaseStudyQB,1528,85,14,882,,,
846,RT,Trumplican_68,9626,9909,3,180602,,,,j_gelling,27911,25723,58,28149,,,
847,RT,rbe_expert,1523,2734,5,30720,,,,SleepyDjango,1619,681,11,15181,,,
848,Tweet,TittiesDeez,98,101,2,2636,,,,TittiesDeez,1619,681,11,15181,,,
849,Tweet,fpturner,2485,1982,175,58129,,,,fpturner,1619,681,11,15181,,,
850,RT,DreamVisitor_,3147,3104,1,17458,,,,j_gelling,27911,25723,58,28149,,,
851,RT,ShyGuySinthia14,314,294,4,36135,,,,reaIChapo,17,19,0,46,,,
852,RT,PirateLawyerMD,46,86,0,644,,,,reaIChapo,17,19,0,46,,,
853,Tweet,Nidelaopo1,93,49,4,6185,,,,Nidelaopo1,17,19,0,46,,,
854,RT,Tx74R,3614,3614,0,13177,,,,IpamsySands,3143,2254,2,1630,,,
855,RT,SecretAZ12,1890,1877,13,48374,,,,IpamsySands,3143,2254,2,1630,,,
856,RT,inthecopa,45945,43211,17,100916,,,,IpamsySands,3143,2254,2,1630,,,
857,RT,Hankus12,23213,25432,3,117702,,,,IpamsySands,3143,2254,2,1630,,,
858,RT,justscreamingah,4,47,0,62,,,,People4Bernie,180749,1468,1448,114430,,,
859,Tweet,MimiTexasAngel,3284,4392,160,267719,,,,MimiTexasAngel,180749,1468,1448,114430,,,
860,RT,BigLenbo,31826,1542,40,9074,,,,reaIChapo,17,19,0,46,,,
861,Tweet,Rebel_I3uddha,12,37,0,1539,,,,Rebel_I3uddha,17,19,0,46,,,
862,RT,KarmaSQuirr3l17,13804,14546,11,407738,,,,RealJamesWoods,2217568,5014,8977,28563,,,
863,RT,ProFromWithin,2435,2392,135,132179,,,,GodelieveTT,2144,1597,78,52787,,,
864,RT,DgtlAnarchy,24,823,0,349,,,,GPrime85,3724,893,27,19542,,,
865,RT,lynne_lynne1804,6581,7206,0,121533,,,,IpamsySands,3143,2254,2,1630,,,
866,RT,psychwriter1515,4427,3761,69,192857,,,,GodelieveTT,2144,1597,78,52787,,,
867,RT,chetbtester,3247,2896,20,93263,,,,catturd2,158438,15546,466,24799,,,
868,RT,omgwtfbrb1min,1017,1080,43,88024,,,,verycosmic,1244,110,61,30050,,,
869,RT,theoc2ps,827,938,11,51426,,,,People4Bernie,180749,1468,1448,114430,,,
870,Tweet,Wahrhaftig,9560,9826,5,102132,,,,Wahrhaftig,180749,1468,1448,114430,,,
871,RT,JulioHuato,560,1438,9,4909,,,,People4Bernie,180749,1468,1448,114430,,,
872,RT,ChrisWh11261958,10400,9590,13,24541,,,,j_gelling,27911,25723,58,28149,,,
873,Tweet,spb324,174,884,0,10538,,,,spb324,27911,25723,58,28149,,,
874,RT,crucifixplanet,17,205,0,2005,,,,reaIChapo,17,19,0,46,,,
875,RT,nancy41557,1789,1621,0,41180,,,,IpamsySands,3143,2254,2,1630,,,
876,Tweet,Dustinp2k19,9,67,0,44,,,,Dustinp2k19,3143,2254,2,1630,,,
877,RT,eve1753,1234,1147,0,16232,,,,IpamsySands,3143,2254,2,1630,,,
878,RT,Jennife77897054,1591,1625,0,23546,,,,j_gelling,27911,25723,58,28149,,,
879,RT,JohnPirate5,43,91,0,583,,,,IpamsySands,3143,2254,2,1630,,,
880,Tweet,thedoctorjulio,350,581,1,1723,,,,thedoctorjulio,3143,2254,2,1630,,,
881,Tweet,BillBobBarker1,832,940,0,4519,,,,BillBobBarker1,3143,2254,2,1630,,,
882,RT,781Moksha2011,395,949,54,100828,,,,TheAltWorld,15495,1554,93,6112,,,
883,RT,BannedBeks,10,85,0,565,,,,reaIChapo,17,19,0,46,,,
884,Tweet,ZFlowers112,282,2082,0,7081,,,,ZFlowers112,17,19,0,46,,,
885,Tweet,ZenSiafu,395,404,1,3695,,,,ZenSiafu,17,19,0,46,,,
886,RT,tcfolse,4085,4200,3,41535,,,,j_gelling,27911,25723,58,28149,,,
887,RT,JaimeSt03349427,1459,1471,0,8810,,,,IpamsySands,3143,2254,2,1630,,,
888,RT,RedPillMaC,20455,13940,22,40896,,,,IpamsySands,3143,2254,2,1630,,,
889,RT,LoserU2canB,2082,2322,2,25392,,,,starknightz,22038,23888,222,261524,,,
890,RT,page_kimiko,4428,5003,18,41445,,,,j_gelling,27911,25723,58,28149,,,
891,RT,NaniEight,3790,4215,4,14655,,,,j_gelling,27911,25723,58,28149,,,
892,RT,marychicagoland,7643,7470,0,40177,,,,j_gelling,27911,25723,58,28149,,,
893,RT,schmitty2115,6161,5947,3,122634,,,,IpamsySands,3143,2254,2,1630,,,
894,RT,fpturner,2485,1982,175,58129,,,,People4Bernie,180749,1468,1448,114430,,,
895,RT,berni_ayers,11398,11833,5,15556,,,,j_gelling,27911,25723,58,28149,,,
896,RT,fasting39,14413,11203,15,662021,,,,starknightz,22038,23888,222,261524,,,
897,RT,MarcoFleuve,91,122,1,3702,,,,truthtotweet,3047,1870,1,287683,,,
898,RT,jkennedy4659,237,323,0,5487,,,,reaIChapo,17,19,0,46,,,
899,RT,thereminstrel,123,460,1,2150,,,,reaIChapo,17,19,0,46,,,
900,Tweet,angel_felixv,569,1112,3,6777,,,,angel_felixv,17,19,0,46,,,
901,RT,NCGrl91910,3084,3174,0,23069,,,,j_gelling,27911,25723,58,28149,,,
902,RT,ShadysBetter,948,981,64,229253,,,,People4Bernie,180749,1468,1448,114430,,,
903,Tweet,42BernieSanders,565,1099,10,1850,,,,42BernieSanders,180749,1468,1448,114430,,,
904,RT,jaymast,352,731,6,9962,,,,People4Bernie,180749,1468,1448,114430,,,
905,RT,LaylaAlisha11,63257,39729,19,330343,,,,IpamsySands,3143,2254,2,1630,,,
906,RT,Pismo_B,64724,53568,38,84095,,,,IpamsySands,3143,2254,2,1630,,,
907,RT,sthpaw662,1187,959,1,8438,,,,IpamsySands,3143,2254,2,1630,,,
908,Tweet,myRando71019208,0,0,0,2,,,,myRando71019208,3143,2254,2,1630,,,
909,RT,Oteachjohn,4383,4692,306,314605,,,,People4Bernie,180749,1468,1448,114430,,,
910,Tweet,HappyWarriorP,10284,10045,51,11557,,,,HappyWarriorP,180749,1468,1448,114430,,,
911,RT,Gjarfan,1556,2037,3,53843,,,,IpamsySands,3143,2254,2,1630,,,
912,RT,BerningIn2020,1658,2470,3,5077,,,,reaIChapo,17,19,0,46,,,
913,RT,vic777212718,16661,16689,5,109772,,,,kpnationalist19,11761,11811,5,29250,,,
914,RT,SSandernista,1784,2461,12,12893,,,,People4Bernie,180749,1468,1448,114430,,,
915,Tweet,LW_Independent,4914,4228,77,21489,,,,LW_Independent,180749,1468,1448,114430,,,
916,RT,Geoffktm16,76,700,0,2129,,,,reaIChapo,17,19,0,46,,,
917,Tweet,blenhoff1,600,1268,3,3594,,,,blenhoff1,17,19,0,46,,,
918,RT,Bamafanaticfan1,44869,45472,28,184103,,,,IpamsySands,3143,2254,2,1630,,,
919,RT,Ginnyabaker,1918,1927,21,146788,,,,j_gelling,27911,25723,58,28149,,,
920,RT,Thesaltwithin1,572,1192,1,13054,,,,SleepyDjango,1619,681,11,15181,,,
921,RT,wabanoxlimi,66,409,0,2629,,,,reaIChapo,17,19,0,46,,,
922,RT,BerniesBack2020,6345,5969,11,45516,,,,SleepyDjango,1619,681,11,15181,,,
923,RT,2ser,12438,2855,305,38481,,,,USofEd,41,63,1,2193,,,
924,RT,SeanEBritten,2066,2713,143,15068,,,,USofEd,41,63,1,2193,,,
925,RT,JkgaddisJulie,10364,11401,31,93830,,,,j_gelling,27911,25723,58,28149,,,
926,RT,CDZ_999,7789,5341,521,85058,,,,ThePeoriaKid,3463,3729,116,43229,,,
927,Tweet,RRProgressive,2,34,0,7,,,,RRProgressive,3463,3729,116,43229,,,
928,RT,ViscResponse,657,955,9,16901,,,,reaIChapo,17,19,0,46,,,
929,Tweet,BernToAsch,907,859,5,4916,,,,BernToAsch,17,19,0,46,,,
930,RT,ME_Lee_Jonas,13418,12853,356,73101,,,,ToYourLastDeath,7156,6705,89,2994,,,
931,RT,kalron63,26590,28273,0,28721,,,,j_gelling,27911,25723,58,28149,,,
932,Tweet,itsjustatalk,582,855,3,11277,,,,itsjustatalk,27911,25723,58,28149,,,
933,RT,TimothyBair,4374,2803,62,124404,,,,j_gelling,27911,25723,58,28149,,,
934,Tweet,SleepyDjango,1619,681,11,15181,,,,SleepyDjango,27911,25723,58,28149,,,
935,RT,Joemart01506322,1674,2052,9,38849,,,,IpamsySands,3143,2254,2,1630,,,
936,RT,tracyDa34033517,8547,6152,27,317827,,,,j_gelling,27911,25723,58,28149,,,
937,RT,Elantara,1545,1516,258,264607,,,,reaIChapo,17,19,0,46,,,
938,Tweet,USofEd,41,63,1,2193,,,,USofEd,17,19,0,46,,,
939,Tweet,CAFE_kat_Art,109,201,6,2935,,,,CAFE_kat_Art,17,19,0,46,,,
940,RT,SusanIverach,46696,43795,61,578500,,,,IpamsySands,3143,2254,2,1630,,,
941,RT,afdude45,10357,11385,25,169352,,,,IpamsySands,3143,2254,2,1630,,,
942,RT,SubyWill,982,266,113,233125,,,,People4Bernie,180749,1468,1448,114430,,,
943,RT,DivineDart,421,1228,15,55839,,,,People4Bernie,180749,1468,1448,114430,,,
944,RT,IssaKneeGrow,2161,916,17,16655,,,,reaIChapo,17,19,0,46,,,
945,Tweet,ThePeoriaKid,3463,3729,116,43229,,,,ThePeoriaKid,17,19,0,46,,,
946,RT,BerniesHomie,28661,29766,288,41212,,,,reaIChapo,17,19,0,46,,,
947,RT,yesthatCarlo,10221,536,67,127999,,,,People4Bernie,180749,1468,1448,114430,,,
948,Tweet,2cents4change,707,164,28,176004,,,,2cents4change,180749,1468,1448,114430,,,
949,Tweet,SamVPolitics,4,14,0,219,,,,SamVPolitics,180749,1468,1448,114430,,,
950,RT,HisAyela,3606,3273,2,27761,,,,j_gelling,27911,25723,58,28149,,,
951,RT,ChaunceySprague,1383,2072,2,43101,,,,reaIChapo,17,19,0,46,,,
952,RT,JohnJGaltrules,6580,6906,3,33468,,,,j_gelling,27911,25723,58,28149,,,
953,RT,m97tang,772,1959,36,24324,,,,People4Bernie,180749,1468,1448,114430,,,
954,RT,IPM_HQ,6640,3522,45,107009,,,,reaIChapo,17,19,0,46,,,
955,RT,Lightrider,814,1110,71,155666,,,,reaIChapo,17,19,0,46,,,
956,RT,zackkrida,253,1084,5,1017,,,,reaIChapo,17,19,0,46,,,
957,RT,IiyJim,3941,4106,0,28177,,,,j_gelling,27911,25723,58,28149,,,
958,RT,jbauer1054,1882,4998,20,18205,,,,j_gelling,27911,25723,58,28149,,,
959,RT,Stephaniec7257,9137,9121,31,47871,,,,j_gelling,27911,25723,58,28149,,,
960,RT,FCEEVIPER,243,667,7,9421,,,,DVDV60441667,106,177,0,1818,,,
961,RT,UvKLvr47,6472,5583,255,192452,,,,DVDV60441667,106,177,0,1818,,,
962,RT,PatriciaDoppma1,205,360,1,8047,,,,DVDV60441667,106,177,0,1818,,,
963,RT,JoAnnIAM_,1082,1754,34,22667,,,,reaIChapo,17,19,0,46,,,
964,Tweet,j_gelling,27911,25723,58,28149,,,,j_gelling,17,19,0,46,,,
965,RT,FDRAcolyte,1474,1502,143,94247,,,,reaIChapo,17,19,0,46,,,
966,RT,Fgarcia2849Jr,2411,3136,28,149292,,,,PersistOrg,21819,22389,1,5319,,,
967,RT,michaeltheadato,296,334,0,2099,,,,People4Bernie,180749,1468,1448,114430,,,
968,Tweet,T_R_0_V_3_R,86,472,1,3855,,,,T_R_0_V_3_R,180749,1468,1448,114430,,,
969,Tweet,sv1studio,541,1678,5,6787,,,,sv1studio,180749,1468,1448,114430,,,
970,RT,DeanPotter5,355,655,27,13294,,,,PatTheBerner,31055,13436,113,7197,,,
971,RT,EnoWarmJets40th,206,200,6,947,,,,ny_indivisible,5957,3350,149,36674,,,
972,RT,applesinstereo,5578,658,218,4046,,,,ny_indivisible,5957,3350,149,36674,,,
973,RT,7thResist,49,80,1,1492,,,,ny_indivisible,5957,3350,149,36674,,,
974,Tweet,pquade,91,357,3,8477,,,,pquade,5957,3350,149,36674,,,
975,RT,9Xnwe1XITTz3y65,400,193,1,35606,,,,JohnnyFreedom99,22026,21981,4,15299,,,
976,Tweet,PersistOrg,21819,22389,1,5319,,,,PersistOrg,22026,21981,4,15299,,,
977,Tweet,fordoers,2743,4994,399,25464,,,,fordoers,22026,21981,4,15299,,,
978,RT,RyanLaborOV,35,350,0,3412,,,,DVDV60441667,106,177,0,1818,,,
979,Tweet,SKHECH,517,578,9,12254,,,,SKHECH,106,177,0,1818,,,
980,RT,stevenssjohn3,4324,4381,2,1449,,,,IpamsySands,3143,2254,2,1630,,,
981,RT,sarcastic6beers,54,414,0,1892,,,,People4Bernie,180749,1468,1448,114430,,,
982,Tweet,AWhiteHispanic,168,391,0,2075,,,,AWhiteHispanic,180749,1468,1448,114430,,,
983,Tweet,desanto_john,76,96,0,2453,,,,desanto_john,180749,1468,1448,114430,,,
984,RT,shedyrskin,1033,680,16,113147,,,,reaIChapo,17,19,0,46,,,
985,RT,COkaylog,45,586,1,6991,,,,reaIChapo,17,19,0,46,,,
986,RT,stevebait,6863,7025,110,69535,,,,reaIChapo,17,19,0,46,,,
987,RT,rtw1992,655,4826,23,43007,,,,reaIChapo,17,19,0,46,,,
988,RT,aerwaves_,2672,1068,259,163434,,,,People4Bernie,180749,1468,1448,114430,,,
989,Tweet,vubblePOP,3242,2744,794,40229,,,,vubblePOP,180749,1468,1448,114430,,,
990,RT,rickalbuq1,2727,3779,3,8427,,,,IpamsySands,3143,2254,2,1630,,,
991,RT,wholeswayy,171,588,0,6684,,,,reaIChapo,17,19,0,46,,,
992,RT,HydroGen5,3912,4591,1,56032,,,,IpamsySands,3143,2254,2,1630,,,
993,RT,RamsterP28,408,696,9,4021,,,,reaIChapo,17,19,0,46,,,
994,Tweet,MONAKatOILS,21961,3109,163,85510,,,,MONAKatOILS,17,19,0,46,,,
995,RT,upwithppl,690,1572,27,58670,,,,reaIChapo,17,19,0,46,,,
996,RT,EchoDoctrine,585,745,14,17797,,,,reaIChapo,17,19,0,46,,,
997,RT,Clarknt67,15763,8563,486,242469,,,,reaIChapo,17,19,0,46,,,
998,RT,tcfolse,4085,4200,3,41535,,,,IpamsySands,3143,2254,2,1630,,,
999,RT,glycohalyx,66,1396,0,14702,,,,reaIChapo,17,19,0,46,,,
1000,RT,couponpadawan,690,1067,49,124801,,,,DVDV60441667,106,177,0,1818,,,
1001,Tweet,LukeSkyroller,1773,2306,2,1316,,,,LukeSkyroller,106,177,0,1818,,,
1002,RT,off_skip,27,553,3,4352,,,,reaIChapo,17,19,0,46,,,
1003,RT,Fdubya247,936,1500,17,72681,,,,TittiesDeez,98,101,2,2636,,,
1004,RT,PeterHi32200905,19292,19555,13,114157,,,,IpamsySands,3143,2254,2,1630,,,
1005,RT,bambenek,35555,996,698,3656,,,,marijatweets,1544,2833,163,5778,,,
1006,RT,SmallgovConserv,3181,4110,45,105368,,,,IpamsySands,3143,2254,2,1630,,,
1007,Tweet,DVDV60441667,106,177,0,1818,,,,DVDV60441667,3143,2254,2,1630,,,
1008,Tweet,estabanandres,107,737,0,3798,,,,estabanandres,3143,2254,2,1630,,,
1009,Tweet,HallowedOri,41,245,2,572,,,,HallowedOri,3143,2254,2,1630,,,
1010,RT,MIKA7042,1576,2012,0,13286,,,,IpamsySands,3143,2254,2,1630,,,
1011,RT,pgrlegacy,3945,1584,8,358636,,,,JohnnyFreedom99,22026,21981,4,15299,,,
1012,Tweet,phillyrdu,512,2102,11,3747,,,,phillyrdu,22026,21981,4,15299,,,
1013,RT,CrimsonBoomer,441,3913,15,26145,,,,People4Bernie,180749,1468,1448,114430,,,
1014,RT,LibsNoFun,47081,36363,311,160028,,,,IpamsySands,3143,2254,2,1630,,,
1015,RT,kostaki,1390,4514,113,11003,,,,reaIChapo,17,19,0,46,,,
1016,Tweet,eframphoto,1389,2513,47,33514,,,,eframphoto,17,19,0,46,,,
1017,Tweet,marijatweets,1544,2833,163,5778,,,,marijatweets,17,19,0,46,,,
1018,RT,rockymusik,732,429,24,48020,,,,IpamsySands,3143,2254,2,1630,,,
1019,Tweet,blueghosties,554,839,28,83788,,,,blueghosties,3143,2254,2,1630,,,
1020,RT,rjceo0,4426,2507,14,80068,,,,JohnnyFreedom99,22026,21981,4,15299,,,
1021,Tweet,rocketgirlup,933,1906,12,36041,,,,rocketgirlup,22026,21981,4,15299,,,
1022,RT,Kookie161164665,3318,4366,0,63741,,,,IpamsySands,3143,2254,2,1630,,,
1023,RT,thislilyspad,842,977,1,68558,,,,A4Ny14,6036,6638,7,17738,,,
1024,RT,ListenFat,47,498,0,1405,,,,reaIChapo,17,19,0,46,,,
1025,RT,BAguirreX0,1687,2531,0,6185,,,,BobbyEberle13,21235,9606,159,10237,,,
1026,Tweet,miketheidealist,2539,2053,59,34597,,,,miketheidealist,21235,9606,159,10237,,,
1027,Tweet,kingdu2020,128,311,11,6310,,,,kingdu2020,21235,9606,159,10237,,,
1028,RT,ananyatui,500,227,15,43314,,,,People4Bernie,180749,1468,1448,114430,,,
1029,Tweet,labboypro,125,42,3,8344,,,,labboypro,180749,1468,1448,114430,,,
1030,Tweet,ny_indivisible,5957,3350,149,36674,,,,ny_indivisible,180749,1468,1448,114430,,,
1031,RT,leila4bernie,2105,2240,35,45112,,,,People4Bernie,180749,1468,1448,114430,,,
1032,Tweet,ny_indivisible,5957,3350,149,36674,,,,ny_indivisible,180749,1468,1448,114430,,,
1033,RT,susiezygy,936,2362,6,33703,,,,reaIChapo,17,19,0,46,,,
1034,RT,Databob,621,1620,64,26509,,,,People4Bernie,180749,1468,1448,114430,,,
1035,Tweet,Centaur1207,482,668,9,15862,,,,Centaur1207,180749,1468,1448,114430,,,
1036,RT,VandalVeteran,19,37,0,2747,,,,People4Bernie,180749,1468,1448,114430,,,
1037,RT,5150Darkseed,5,40,0,37,,,,People4Bernie,180749,1468,1448,114430,,,
1038,RT,Satchalistic1,46713,48275,13,95305,,,,IpamsySands,3143,2254,2,1630,,,
1039,RT,Pickles1120,1545,1522,1,14405,,,,IpamsySands,3143,2254,2,1630,,,
1040,RT,Wally44,1945,788,300,320522,,,,People4Bernie,180749,1468,1448,114430,,,
1041,RT,ChaunceySprague,1383,2072,2,43101,,,,People4Bernie,180749,1468,1448,114430,,,
1042,RT,SeaCoug8606,161,611,4,44020,,,,People4Bernie,180749,1468,1448,114430,,,
1043,RT,trumptrain1111,45187,43535,18,112107,,,,IpamsySands,3143,2254,2,1630,,,
1044,Tweet,dradahmed,1227,2713,20,2277,,,,dradahmed,3143,2254,2,1630,,,
1045,Tweet,lulaphia,555,1502,6,2368,,,,lulaphia,3143,2254,2,1630,,,
1046,RT,ilikethepopsJCK,127,630,0,5311,,,,People4Bernie,180749,1468,1448,114430,,,
1047,RT,ALittleQuarky,36,120,0,917,,,,People4Bernie,180749,1468,1448,114430,,,
1048,RT,Mad_dog_drake,456,679,36,94677,,,,People4Bernie,180749,1468,1448,114430,,,
1049,RT,SurrettLinda,4171,5001,90,75644,,,,Banalization,1311,1380,7,9988,,,
1050,RT,mednin,691,5001,11,47785,,,,People4Bernie,180749,1468,1448,114430,,,
1051,Tweet,unclecharlie211,313,319,0,15217,,,,unclecharlie211,180749,1468,1448,114430,,,
1052,RT,THENORAWILLIAMS,65,101,5,4414,,,,People4Bernie,180749,1468,1448,114430,,,
1053,RT,volpappaw,7625,6788,174,54767,,,,IpamsySands,3143,2254,2,1630,,,
1054,RT,d_satman47,1576,2302,1,15488,,,,IpamsySands,3143,2254,2,1630,,,
1055,RT,ElisaBern1,97,284,0,4911,,,,People4Bernie,180749,1468,1448,114430,,,
1056,RT,charleszjuliet,1343,1763,33,36708,,,,IpamsySands,3143,2254,2,1630,,,
1057,RT,EtteCanadian,260,249,0,5850,,,,People4Bernie,180749,1468,1448,114430,,,
1058,RT,rx3584,533,1368,52,46935,,,,People4Bernie,180749,1468,1448,114430,,,
1059,RT,LindaHeartofTX,1614,2122,1,45236,,,,IpamsySands,3143,2254,2,1630,,,
1060,RT,rowinadb,25,211,0,632,,,,People4Bernie,180749,1468,1448,114430,,,
1061,RT,Local4NewsWHBF,5805,3079,224,56448,,,,BritniMoses,118,277,2,402,,,
1062,Tweet,BritniMoses,118,277,2,402,,,,BritniMoses,118,277,2,402,,,
1063,RT,wilmath67331819,316,1180,0,2839,,,,IpamsySands,3143,2254,2,1630,,,
1064,RT,GraceSlow,159,679,10,5863,,,,People4Bernie,180749,1468,1448,114430,,,
1065,Tweet,YourKingMob,415,824,29,20168,,,,YourKingMob,180749,1468,1448,114430,,,
1066,Tweet,blueghosties,554,839,28,83788,,,,blueghosties,180749,1468,1448,114430,,,
1067,Tweet,KezNat,90,315,3,31940,,,,KezNat,180749,1468,1448,114430,,,
1068,RT,bartrulez,953,978,11,184896,,,,IpamsySands,3143,2254,2,1630,,,
1069,RT,NoqReport,7301,6861,23,24616,,,,IpamsySands,3143,2254,2,1630,,,
1070,RT,kes_321,724,1331,5,7877,,,,Novelcoronaviru,126,6,1,45,,,
1071,RT,MizzieRoberts,771,604,23,92701,,,,RealJamesWoods,2217568,5014,8977,28563,,,
1072,RT,dbp49,1492,1314,10,33242,,,,wanderlustyogi,3917,3857,209,38599,,,
1073,Tweet,LNSmithee,3934,4135,160,154315,,,,LNSmithee,3917,3857,209,38599,,,
1074,RT,eamonfriend,7,79,0,62,,,,People4Bernie,180749,1468,1448,114430,,,
1075,RT,dutch2g,6384,2324,79,22109,,,,People4Bernie,180749,1468,1448,114430,,,
1076,RT,LannyByrne,57,67,0,493,,,,People4Bernie,180749,1468,1448,114430,,,
1077,RT,fbag_mag,45968,45950,93,282746,,,,IpamsySands,3143,2254,2,1630,,,
1078,RT,ksqueens,142,356,0,1862,,,,People4Bernie,180749,1468,1448,114430,,,
1079,RT,KingTurner,422,136,59,34131,,,,People4Bernie,180749,1468,1448,114430,,,
1080,RT,SpectacularTime,593,2006,1,27502,,,,People4Bernie,180749,1468,1448,114430,,,
1081,RT,TheresaSchroe14,7592,8132,365,345536,,,,People4Bernie,180749,1468,1448,114430,,,
1082,RT,JechaMecha,7,61,0,173,,,,People4Bernie,180749,1468,1448,114430,,,
1083,Tweet,saucelabs,11921,1573,566,9036,,,,saucelabs,180749,1468,1448,114430,,,
1084,RT,47whitebuffalo,798,2196,102,67706,,,,People4Bernie,180749,1468,1448,114430,,,
1085,RT,lulu111593,941,1269,3,97043,,,,philosophrob,25222,1471,104,3553,,,
1086,RT,47whitebuffalo,798,2196,102,67706,,,,EVBernin,3526,3516,68,48153,,,
1087,RT,prademac,126,662,3,11927,,,,People4Bernie,180749,1468,1448,114430,,,
1088,Tweet,wanderlustyogi,3917,3857,209,38599,,,,wanderlustyogi,180749,1468,1448,114430,,,
1089,RT,DontVote4Bought,1071,1300,1,7704,,,,People4Bernie,180749,1468,1448,114430,,,
1090,RT,TheFootballProf,15,330,0,347,,,,People4Bernie,180749,1468,1448,114430,,,
1091,RT,girlfishing55,3189,4999,1,40571,,,,IpamsySands,3143,2254,2,1630,,,
1092,RT,LiftTheeLeft,1843,2228,10,31267,,,,People4Bernie,180749,1468,1448,114430,,,
1093,RT,couponpadawan,690,1067,49,124801,,,,People4Bernie,180749,1468,1448,114430,,,
1094,RT,Bam13706492,151,962,1,2225,,,,Primey_O,392,1930,3,4258,,,
1095,RT,jlusrey,100,300,1,36558,,,,IpamsySands,3143,2254,2,1630,,,
1096,RT,JohnSno50763199,217,127,0,6075,,,,IpamsySands,3143,2254,2,1630,,,
1097,RT,fjlahs,31,731,3,1425,,,,People4Bernie,180749,1468,1448,114430,,,
1098,RT,BoozeRadly,150,420,4,384,,,,People4Bernie,180749,1468,1448,114430,,,
1099,RT,socius777,15,197,0,287,,,,People4Bernie,180749,1468,1448,114430,,,
1100,RT,IanVoshell,57,216,0,2323,,,,JulianSvendsen,71439,50333,174,6679,,,
1101,RT,MmtModern,613,5001,1,3760,,,,People4Bernie,180749,1468,1448,114430,,,
1102,RT,ldwoods1977,1968,3108,0,789,,,,IpamsySands,3143,2254,2,1630,,,
1103,RT,SpuriousReasons,507,393,13,13322,,,,People4Bernie,180749,1468,1448,114430,,,
1104,RT,santtu_o7,55,395,0,856,,,,People4Bernie,180749,1468,1448,114430,,,
1105,Tweet,blueghosties,554,839,28,83788,,,,blueghosties,180749,1468,1448,114430,,,
1106,RT,Powderpuff_94,13002,13184,3,17453,,,,IpamsySands,3143,2254,2,1630,,,
1107,RT,soulsareexposed,508,805,18,52538,,,,People4Bernie,180749,1468,1448,114430,,,
1108,RT,zeykshade,158,390,0,13828,,,,People4Bernie,180749,1468,1448,114430,,,
1109,RT,Vote4Progress,1372,5002,8,3727,,,,People4Bernie,180749,1468,1448,114430,,,
1110,RT,SuplexD1,4,134,0,98,,,,People4Bernie,180749,1468,1448,114430,,,
1111,RT,DeathMullet,379,1149,22,78761,,,,People4Bernie,180749,1468,1448,114430,,,
1112,RT,hogwxrts,2038,918,29,81949,,,,People4Bernie,180749,1468,1448,114430,,,
1113,RT,not_devo,27,208,0,1464,,,,People4Bernie,180749,1468,1448,114430,,,
1114,RT,kartiktweeting,525,2212,16,14845,,,,People4Bernie,180749,1468,1448,114430,,,
1115,RT,ChaffeChap,24,214,0,58,,,,People4Bernie,180749,1468,1448,114430,,,
1116,RT,atVindr,70,372,0,3690,,,,People4Bernie,180749,1468,1448,114430,,,
1117,RT,RickyR02976498,277,123,0,5889,,,,People4Bernie,180749,1468,1448,114430,,,
1118,RT,Nobby_greens,3699,2424,134,116521,,,,IpamsySands,3143,2254,2,1630,,,
1119,RT,BassickDC,1019,788,12,13791,,,,People4Bernie,180749,1468,1448,114430,,,
1120,RT,uselessbrattle,33,268,0,6061,,,,People4Bernie,180749,1468,1448,114430,,,
1121,RT,Bartels2727,121,590,0,2571,,,,People4Bernie,180749,1468,1448,114430,,,
1122,RT,IceRinkChicago,412,791,1,2919,,,,People4Bernie,180749,1468,1448,114430,,,
1123,RT,diegocbrs,626,558,9,54255,,,,People4Bernie,180749,1468,1448,114430,,,
1124,RT,alicia45KAG,68960,63251,36,493590,,,,IpamsySands,3143,2254,2,1630,,,
1125,RT,edwinajune,9663,9094,200,248693,,,,IpamsySands,3143,2254,2,1630,,,
1126,RT,BrowToTheKing,4121,730,45,127902,,,,People4Bernie,180749,1468,1448,114430,,,
