,type,A_handle,A_follower_count,A_following_count,A_listed_count,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_handle,B_follower_count,B_following_count,B_listed_count,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
0,RT,Renatab55,12656,13127,6,47578,,,,sjoy7997,3741,3773,0,19856,,,
1,Tweet,MarinusTriton,2,24,0,58,,,,MarinusTriton,3741,3773,0,19856,,,
2,RT,TKYSK8R,2037,4255,337,336090,,,,teddy_cat1,11798,8608,134,95125,,,
3,Tweet,teddy_cat1,11798,8608,134,95125,,,,teddy_cat1,11798,8608,134,95125,,,
4,RT,CaptnAtheist,7456,1071,246,125378,,,,philosophrob,25220,1470,104,3565,,,
5,RT,Milymouse70,1753,2300,2,20067,,,,sjoy7997,3741,3773,0,19856,,,
6,RT,chi_civilrights,263,157,3,363,,,,trappercreek,378,1590,20,11168,,,
7,RT,MinMtwit,29624,30969,13,97009,,,,sjoy7997,3741,3773,0,19856,,,
8,Tweet,jeffieyboy,57,164,0,330,,,,jeffieyboy,3741,3773,0,19856,,,
9,Tweet,Jet213,63,152,1,185,,,,Jet213,3741,3773,0,19856,,,
10,Tweet,Hottestmen92,628,487,4,2463,,,,Hottestmen92,3741,3773,0,19856,,,
11,RT,gary_patoka,7022,7062,0,32480,,,,sjoy7997,3741,3773,0,19856,,,
12,Tweet,EJKorvette,864,1012,68,41500,,,,EJKorvette,3741,3773,0,19856,,,
13,Tweet,trappercreek,378,1590,20,11168,,,,trappercreek,3741,3773,0,19856,,,
14,Tweet,EmeryvilleMatty,6414,6884,261,277718,,,,EmeryvilleMatty,3741,3773,0,19856,,,
15,RT,thedevman1,19755,18205,10,126774,,,,sjoy7997,3741,3773,0,19856,,,
16,Tweet,dcfairbank,10326,9823,307,159833,,,,dcfairbank,3741,3773,0,19856,,,
17,RT,chorkygirl1,6547,6617,2,45962,,,,sjoy7997,3741,3773,0,19856,,,
18,Tweet,radiator9987,169,736,5,6983,,,,radiator9987,3741,3773,0,19856,,,
19,Tweet,DiFive96,754,1085,0,2391,,,,DiFive96,3741,3773,0,19856,,,
20,Tweet,jjsnyder76,661,1361,39,10517,,,,jjsnyder76,3741,3773,0,19856,,,
21,RT,FungusInstitute,5417,4201,5,6323,,,,jimmyfungus,28389,19978,76,19320,,,
22,Tweet,1Oceanno,1693,1574,3,19896,,,,1Oceanno,28389,19978,76,19320,,,
23,Tweet,infoforblackz,0,0,0,11,,,,infoforblackz,28389,19978,76,19320,,,
24,RT,alil5he3p,8167,8888,2,26863,,,,brobs1971,3939,4642,19,13432,,,
25,RT,LoganYoung29,1379,1384,0,3089,,,,sjoy7997,3741,3773,0,19856,,,
26,Tweet,dcfairbank,10326,9823,307,159833,,,,dcfairbank,3741,3773,0,19856,,,
27,RT,13thethe,6843,6736,1,33604,,,,sjoy7997,3741,3773,0,19856,,,
28,Tweet,IP_Sidhu,945,923,3,9312,,,,IP_Sidhu,3741,3773,0,19856,,,
29,RT,mobycat6969,10926,10966,1,69742,,,,sjoy7997,3741,3773,0,19856,,,
30,RT,SJ58454,99,110,0,522,,,,sjoy7997,3741,3773,0,19856,,,
31,Tweet,sjoy7997,3741,3773,0,19856,,,,sjoy7997,3741,3773,0,19856,,,
32,RT,86coso,3696,4967,2,25236,,,,86coso,3696,4967,2,25236,,,
33,RT,1965Bee,157,470,0,2428,,,,kpnationalist19,11761,11805,5,29250,,,
34,Tweet,pnutbutterking,300,940,0,1699,,,,pnutbutterking,11761,11805,5,29250,,,
35,Tweet,silas216,2287,2518,128,163824,,,,silas216,11761,11805,5,29250,,,
36,Tweet,silas216,2287,2518,128,163824,,,,silas216,11761,11805,5,29250,,,
37,Tweet,ReillyHamil,245,919,0,23648,,,,ReillyHamil,11761,11805,5,29250,,,
38,Tweet,Ms1Scs,19879,20919,234,84836,,,,Ms1Scs,11761,11805,5,29250,,,
39,RT,GGalvas,1640,2265,0,824,,,,e_iaco,7641,7829,0,2286,,,
40,Tweet,tom4ella4maya,205,540,11,13277,,,,tom4ella4maya,7641,7829,0,2286,,,
41,Tweet,brobs1971,3939,4642,19,13432,,,,brobs1971,7641,7829,0,2286,,,
42,RT,drink_oat_milk,191,364,0,6191,,,,RobbinMilne,833,1041,28,29045,,,
43,Tweet,cjladuck,624,468,6,10535,,,,cjladuck,833,1041,28,29045,,,
44,Tweet,vanessaquarius,971,404,38,9718,,,,vanessaquarius,833,1041,28,29045,,,
45,Tweet,trumpissoguilty,32,111,0,875,,,,trumpissoguilty,833,1041,28,29045,,,
46,RT,ana_hunsicker,22584,24806,7,54949,,,,MediaShrink,7151,7155,90,63981,,,
47,Tweet,realbrianhanie,6266,6369,29,18195,,,,realbrianhanie,7151,7155,90,63981,,,
48,RT,GBoone56,6056,5942,5,30491,,,,DjLots3,40185,39261,82,181554,,,
49,Tweet,sircosmokramer,117,98,31,12291,,,,sircosmokramer,40185,39261,82,181554,,,
50,RT,Beaderino1,2476,2255,18,107659,,,,DjLots3,40185,39261,82,181554,,,
51,RT,AdamsHasten,4217,4333,10,110781,,,,DjLots3,40185,39261,82,181554,,,
52,RT,AZWS,68146,64399,663,424432,,,,DjLots3,40185,39261,82,181554,,,
53,RT,lvesckbtch,102,262,3,13733,,,,SlowNewsDayShow,2112,847,23,12672,,,
54,RT,uberyacht,1730,1060,125,92550,,,,chipmcdonald,756,619,17,20965,,,
55,RT,lettastone,10213,9219,158,195593,,,,e_iaco,7641,7829,0,2286,,,
56,RT,unnibbs2,708,1123,1,1153,,,,e_iaco,7641,7829,0,2286,,,
57,Tweet,ntmessage,1701,3136,2,30782,,,,ntmessage,7641,7829,0,2286,,,
58,Tweet,e_iaco,7641,7829,0,2286,,,,e_iaco,7641,7829,0,2286,,,
59,RT,realbiglysmalls,89,255,1,1134,,,,masaclasa,12,124,4,240,,,
60,Tweet,masaclasa,12,124,4,240,,,,masaclasa,12,124,4,240,,,
61,RT,MRDA1981,174,727,3,3597,,,,AnnKSterzinger,1706,1958,20,9307,,,
62,RT,TC_Arg,103,167,0,586,,,,chipmcdonald,756,619,17,20965,,,
63,RT,stan6696495,2352,4979,7,27093,,,,MediaShrink,7151,7155,90,63981,,,
64,Tweet,bernie_mama,11,32,0,68,,,,bernie_mama,7151,7155,90,63981,,,
65,Tweet,MediaShrink,7151,7155,90,63981,,,,MediaShrink,7151,7155,90,63981,,,
66,Tweet,TallinTexas2016,2097,4601,7,6612,,,,TallinTexas2016,7151,7155,90,63981,,,
67,Tweet,ErickRey91,157,119,0,17629,,,,ErickRey91,7151,7155,90,63981,,,
68,Tweet,AnnKSterzinger,1706,1958,20,9307,,,,AnnKSterzinger,7151,7155,90,63981,,,
69,Tweet,newaitress,1446,2773,13,7915,,,,newaitress,7151,7155,90,63981,,,
70,RT,J4Bernie2020,58,106,0,2437,,,,BobSmith4152,4561,4986,237,144363,,,
71,RT,madelyndewinter,1771,3150,76,31438,,,,dionysus_heart,39,102,1,3356,,,
72,Tweet,silas216,2287,2518,128,163824,,,,silas216,39,102,1,3356,,,
73,Tweet,steve35754691,0,13,0,13,,,,steve35754691,39,102,1,3356,,,
74,Tweet,PlankySmith,1599,4988,84,278136,,,,PlankySmith,39,102,1,3356,,,
75,Tweet,Swiss4Bernie,490,660,10,2399,,,,Swiss4Bernie,39,102,1,3356,,,
76,RT,printboy,162,304,4,16535,,,,MediaShrink,7151,7155,90,63981,,,
77,RT,mdveritas,213,564,2,16535,,,,klhparker,2215,2285,2,13118,,,
78,Tweet,lichencheli,35,158,1,2679,,,,lichencheli,2215,2285,2,13118,,,
79,RT,badcajunqueen63,1054,1058,2,20800,,,,MDColangelo,9187,10092,67,10922,,,
80,RT,KennRWeeks,13997,13545,209,127929,,,,klhparker,2215,2285,2,13118,,,
81,Tweet,klhparker,2215,2285,2,13118,,,,klhparker,2215,2285,2,13118,,,
82,Tweet,chipmcdonald,756,619,17,20965,,,,chipmcdonald,2215,2285,2,13118,,,
83,RT,miskatonicmason,121,120,0,1787,,,,AGWillliamBarr,45396,8647,122,5343,,,
84,Tweet,JasonVaran,160,429,3,12985,,,,JasonVaran,45396,8647,122,5343,,,
85,Tweet,chipmcdonald,756,619,17,20965,,,,chipmcdonald,45396,8647,122,5343,,,
86,RT,KaironEdwards,1318,1942,33,16517,,,,Magick_Me,3824,2571,62,14562,,,
87,Tweet,CanadianH3R0,84,432,0,518,,,,CanadianH3R0,3824,2571,62,14562,,,
88,Tweet,MediaShrink,7151,7155,90,63981,,,,MediaShrink,3824,2571,62,14562,,,
89,Tweet,zhiraldo,296,601,5,9737,,,,zhiraldo,3824,2571,62,14562,,,
90,RT,surfcityphoto,1579,5000,219,189406,,,,Naveenics,401,582,7,9018,,,
91,RT,blitzntj1976,13817,13808,6,66665,,,,AGWillliamBarr,45396,8647,122,5343,,,
92,Tweet,EveryNigerian,7862,442,38,27897,,,,EveryNigerian,45396,8647,122,5343,,,
93,RT,blitzntj1976,13817,13808,6,66665,,,,AGWillliamBarr,45396,8647,122,5343,,,
94,RT,blitzntj1976,13817,13808,6,66665,,,,AGWillliamBarr,45396,8647,122,5343,,,
95,RT,Nayda02053763,105,142,0,4920,,,,LadyB117,7308,7670,51,74395,,,
96,RT,tampabaybucsfan,2163,3793,116,182751,,,,MimiTexasAngel,3284,4392,160,267719,,,
97,RT,MillynnJ,138,826,9,3642,,,,MontyInigo,199,322,0,2191,,,
98,RT,Totila,165,306,1,12204,,,,chipmcdonald,756,619,17,20965,,,
99,RT,thisjackis,256,1049,0,2042,,,,RobbinMilne,833,1041,28,29045,,,
100,Tweet,Hmkw222,164,315,14,2989,,,,Hmkw222,833,1041,28,29045,,,
101,RT,ravelesm,2233,3836,28,65343,,,,RobbinMilne,833,1041,28,29045,,,
102,RT,SharkRadioNet,12,2,0,718,,,,911NoPlaner,1643,4997,459,152155,,,
103,Tweet,NuffNonsense,108,288,0,3057,,,,NuffNonsense,1643,4997,459,152155,,,
104,Tweet,86coso,3696,4967,2,25236,,,,86coso,1643,4997,459,152155,,,
105,RT,Rainydays007,689,1074,1,3913,,,,kpnationalist19,11761,11805,5,29250,,,
106,Tweet,911NoPlaner,1643,4997,459,152155,,,,911NoPlaner,11761,11805,5,29250,,,
107,RT,missingahzu,1390,788,103,52844,,,,DoniaLilly,2197,1642,63,4382,,,
108,RT,itsBlonde007,23955,11391,9,21906,,,,kpnationalist19,11761,11805,5,29250,,,
109,Tweet,DEADMANSTEACUP,145,500,0,591,,,,DEADMANSTEACUP,11761,11805,5,29250,,,
110,Tweet,larry79115,1849,4735,12,19896,,,,larry79115,11761,11805,5,29250,,,
111,Tweet,Ralph49354516,0,1,0,4,,,,Ralph49354516,11761,11805,5,29250,,,
112,Tweet,JTCabot,343,33,1,4502,,,,JTCabot,11761,11805,5,29250,,,
113,Tweet,JTCabot,343,33,1,4502,,,,JTCabot,11761,11805,5,29250,,,
114,Tweet,JTCabot,343,33,1,4502,,,,JTCabot,11761,11805,5,29250,,,
115,Tweet,IzzyBolden,627,464,2,8526,,,,IzzyBolden,11761,11805,5,29250,,,
116,Tweet,NewYorkKingz,24,224,0,5907,,,,NewYorkKingz,11761,11805,5,29250,,,
117,RT,BernToTheFuture,1420,1506,111,116277,,,,Here4Policy,74,482,1,2107,,,
118,RT,BernToTheFuture,1420,1506,111,116277,,,,Here4Policy,74,482,1,2107,,,
119,Tweet,ReillyHamil,245,919,0,23648,,,,ReillyHamil,74,482,1,2107,,,
120,RT,FrostlichTheDK,102,49,2,32705,,,,lauralynnRay2,129,155,0,2842,,,
121,Tweet,lauralynnRay2,129,155,0,2842,,,,lauralynnRay2,129,155,0,2842,,,
122,RT,OneMoreD8,322,712,0,12360,,,,Naveenics,401,582,7,9018,,,
123,RT,farleft_,4,39,0,579,,,,HanxFingers,5191,3842,13,19343,,,
124,RT,jtarayamedia,83,1043,0,1513,,,,tpzElf,1937,1489,7,690,,,
125,RT,TeamTrumpFr,119,46,2,3874,,,,TeamTrump,1458214,101,3451,18565,,,
126,Tweet,MyBoysKaosHavoK,1096,919,4,31314,,,,MyBoysKaosHavoK,1458214,101,3451,18565,,,
127,RT,ChuckMeIntoHell,155,453,1,27272,,,,theorypleeb,1650,322,10,5189,,,
128,RT,CDZ_999,7789,5341,521,85058,,,,CDZ_999,7789,5341,521,85058,,,
129,Tweet,PoliticalShroom,297,599,2,1998,,,,PoliticalShroom,7789,5341,521,85058,,,
130,Tweet,theorypleeb,1650,322,10,5189,,,,theorypleeb,7789,5341,521,85058,,,
131,RT,GearFox1,442,2010,3,3596,,,,ualondrau,235,154,1,1082,,,
132,RT,RogueSultaan,1827,3412,5,30267,,,,ualondrau,235,154,1,1082,,,
133,Tweet,ualondrau,235,154,1,1082,,,,ualondrau,235,154,1,1082,,,
134,RT,VetforP,1231,1312,20,44736,,,,DjLots3,40185,39261,82,181554,,,
135,Tweet,RonaldNJPoem,90,19,25,7921,,,,RonaldNJPoem,40185,39261,82,181554,,,
136,Tweet,askariali,328,736,3,8480,,,,askariali,40185,39261,82,181554,,,
137,Tweet,chipmcdonald,756,619,17,20965,,,,chipmcdonald,40185,39261,82,181554,,,
138,Tweet,IzzyBolden,627,464,2,8526,,,,IzzyBolden,40185,39261,82,181554,,,
139,Tweet,OurTurnToRescue,3419,3781,76,27307,,,,OurTurnToRescue,40185,39261,82,181554,,,
140,RT,zoju125,215,301,0,68279,,,,DjLots3,40185,39261,82,181554,,,
141,Tweet,MrogersMy,499,508,8,7993,,,,MrogersMy,40185,39261,82,181554,,,
142,RT,ImmoralReport,33301,31346,1497,1216091,,,,MichaelOwenTSD,636,4990,13,5793,,,
143,Tweet,MichaelOwenTSD,636,4990,13,5793,,,,MichaelOwenTSD,636,4990,13,5793,,,
144,Tweet,Staley1,327,552,1,12349,,,,Staley1,636,4990,13,5793,,,
145,RT,WGA_CONSULTING,1474,723,20,1254,,,,WGA_CONSULTING,1474,723,20,1254,,,
146,RT,schmitizensane,226,41,2,6617,,,,WGA_CONSULTING,1474,723,20,1254,,,
147,Tweet,EganCook,264,309,8,5597,,,,EganCook,1474,723,20,1254,,,
148,Tweet,JTCabot,343,33,1,4502,,,,JTCabot,1474,723,20,1254,,,
149,Tweet,KayDawn25,25,37,0,80,,,,KayDawn25,1474,723,20,1254,,,
150,Tweet,JTCabot,343,33,1,4502,,,,JTCabot,1474,723,20,1254,,,
151,Tweet,JTCabot,343,33,1,4502,,,,JTCabot,1474,723,20,1254,,,
152,Tweet,mgerard2233,3447,3661,6,20509,,,,mgerard2233,1474,723,20,1254,,,
153,Tweet,EganCook,264,309,8,5597,,,,EganCook,1474,723,20,1254,,,
154,RT,09072021,2264,2099,204,186164,,,,teddy_cat1,11798,8608,134,95125,,,
155,RT,FuckBarrel_PAC,4085,5311,260,88143,,,,teddy_cat1,11798,8608,134,95125,,,
156,Tweet,JTCabot,343,33,1,4502,,,,JTCabot,11798,8608,134,95125,,,
157,Tweet,EganCook,264,309,8,5597,,,,EganCook,11798,8608,134,95125,,,
158,Tweet,Huei25788843,212,372,0,2199,,,,Huei25788843,11798,8608,134,95125,,,
159,Tweet,EarthAcolytes,436,197,39,44408,,,,EarthAcolytes,11798,8608,134,95125,,,
160,Tweet,EganCook,264,309,8,5597,,,,EganCook,11798,8608,134,95125,,,
161,RT,PatrickChristo_,329,918,0,549,,,,Curzuri,596,661,1,9452,,,
162,RT,Jeffrey81981188,66,181,0,2197,,,,WGA_CONSULTING,1474,723,20,1254,,,
163,Tweet,EganCook,264,309,8,5597,,,,EganCook,1474,723,20,1254,,,
164,Tweet,_LaPeligrosa,602,955,40,12183,,,,_LaPeligrosa,1474,723,20,1254,,,
165,RT,BernerforUBI,834,2267,7,54812,,,,Cowicide,4089,3084,63,55256,,,
166,Tweet,iquischnox,1147,3194,5,10883,,,,iquischnox,4089,3084,63,55256,,,
167,RT,SonyaBa26827451,3112,4488,3,2960,,,,AGuthrie200,1637,4984,1,754,,,
168,Tweet,AGuthrie200,1637,4984,1,754,,,,AGuthrie200,1637,4984,1,754,,,
169,Tweet,Here4Policy,74,482,1,2107,,,,Here4Policy,1637,4984,1,754,,,
170,Tweet,dale_gribbs,473,90,15,61973,,,,dale_gribbs,1637,4984,1,754,,,
171,RT,Kimbraov1,45030,45165,100,369840,,,,DjLots3,40185,39261,82,181554,,,
172,RT,DataChef4H,1612,607,7,10809,,,,WGA_CONSULTING,1474,723,20,1254,,,
173,RT,MitchCalabrase,2541,5002,3,70940,,,,liberallarry2,198,173,19,15346,,,
174,Tweet,darlingkillers,8,70,0,2219,,,,darlingkillers,198,173,19,15346,,,
175,RT,couponpadawan,690,1067,49,124801,,,,Cowicide,4089,3084,63,55256,,,
176,Tweet,konjurtek,115,258,0,2993,,,,konjurtek,4089,3084,63,55256,,,
177,Tweet,Andrea_Marie_69,2782,3160,5,8360,,,,Andrea_Marie_69,4089,3084,63,55256,,,
178,Tweet,PazShantih,148,292,0,494,,,,PazShantih,4089,3084,63,55256,,,
179,RT,DrdaveAnddee,3765,1934,924,831968,,,,BobSmith4152,4561,4986,237,144363,,,
180,RT,dawnsaffron,7536,6426,183,136611,,,,BobSmith4152,4561,4986,237,144363,,,
181,Tweet,PoliticalShroom,297,599,2,1998,,,,PoliticalShroom,4561,4986,237,144363,,,
182,RT,apodivore,1286,1209,13,3751,,,,WGA_CONSULTING,1474,723,20,1254,,,
183,Tweet,Naveenics,401,582,7,9018,,,,Naveenics,1474,723,20,1254,,,
184,RT,James0000000004,261,560,0,2318,,,,WGA_CONSULTING,1474,723,20,1254,,,
185,Tweet,toucandani,1786,1142,2,64515,,,,toucandani,1474,723,20,1254,,,
186,Tweet,yoDOTflamez,38,88,0,587,,,,yoDOTflamez,1474,723,20,1254,,,
187,RT,fanfare100,2208,152,1047,151451,,,,fanfare100,2208,152,1047,151451,,,
188,Tweet,JackAlburyIV,221,1109,0,1164,,,,JackAlburyIV,2208,152,1047,151451,,,
189,RT,OfficialNabber,197,305,3,3602,,,,WGA_CONSULTING,1474,723,20,1254,,,
190,RT,ChugLife01,515,808,0,8969,,,,WGA_CONSULTING,1474,723,20,1254,,,
191,RT,Tony10194258,3251,2399,5,8503,,,,WGA_CONSULTING,1474,723,20,1254,,,
192,Tweet,akristofferson,703,1314,71,41709,,,,akristofferson,1474,723,20,1254,,,
193,Tweet,akristofferson,703,1314,71,41709,,,,akristofferson,1474,723,20,1254,,,
194,RT,lady__doobie,73,204,0,646,,,,Cowicide,4089,3084,63,55256,,,
195,RT,ZGaming40915398,93,272,0,7203,,,,Cowicide,4089,3084,63,55256,,,
196,RT,Jay_Mo1317,268,310,0,8264,,,,Cowicide,4089,3084,63,55256,,,
197,RT,irieindaghee,94,382,1,2190,,,,blakeleymusic,2000,441,18,15905,,,
198,RT,Arintez,778,1915,9,2695,,,,mrmannyg,342,125,1,608,,,
199,RT,Farsideofthehi1,4062,3328,5,19023,,,,Cowicide,4089,3084,63,55256,,,
200,Tweet,Cowicide,4089,3084,63,55256,,,,Cowicide,4089,3084,63,55256,,,
201,RT,tamargaye,1307,2339,233,88018,,,,LebaneseAmeri14,25,120,0,600,,,
202,RT,Hal4,2090,4983,864,129277,,,,daathsduir,107,431,0,1757,,,
203,Tweet,mrggibson,641,2914,23,29505,,,,mrggibson,107,431,0,1757,,,
204,RT,DonaldP10827874,80,113,1,6792,,,,puerto_rojo,1793,369,8,3624,,,
205,RT,DonaldP10827874,80,113,1,6792,,,,HajjiAndreas,201,209,1,2316,,,
206,Tweet,Ihavenousefora1,1391,4157,5,8759,,,,Ihavenousefora1,201,209,1,2316,,,
207,Tweet,HipHoopin,2016,3652,12,10298,,,,HipHoopin,201,209,1,2316,,,
208,Tweet,swlucas420,569,1789,30,11021,,,,swlucas420,201,209,1,2316,,,
209,Tweet,VeritasJohnny,0,14,0,122,,,,VeritasJohnny,201,209,1,2316,,,
210,Tweet,TheMcgWire,466,753,8,23609,,,,TheMcgWire,201,209,1,2316,,,
211,RT,noreallyhowcome,8976,5721,316,223681,,,,StPetersShadow,995,2890,7,15558,,,
212,Tweet,William85209956,278,480,0,2891,,,,William85209956,995,2890,7,15558,,,
213,RT,lion_panjshir,84,288,0,1631,,,,teddy_cat1,11798,8608,134,95125,,,
214,Tweet,DeptoVerdade,110,232,11,500,,,,DeptoVerdade,11798,8608,134,95125,,,
215,RT,rx3584,533,1368,52,46935,,,,unifylabor,2101,1414,34,21588,,,
216,RT,Thor_LM,2130,4949,5,66110,,,,Naveenics,401,582,7,9018,,,
217,Tweet,No1CookieLady,1909,1721,109,114163,,,,No1CookieLady,401,582,7,9018,,,
218,Tweet,unifylabor,2101,1414,34,21588,,,,unifylabor,401,582,7,9018,,,
219,RT,patrickcurl,11813,11074,181,13106,,,,Naveenics,401,582,7,9018,,,
220,Tweet,twishbish,85,163,6,12046,,,,twishbish,401,582,7,9018,,,
221,RT,Sasorex_,1883,2717,25,16750,,,,Farsideofthehi1,4062,3328,5,19023,,,
222,Tweet,Farsideofthehi1,4062,3328,5,19023,,,,Farsideofthehi1,4062,3328,5,19023,,,
223,Tweet,casmurbet,4,143,0,19,,,,casmurbet,4062,3328,5,19023,,,
224,Tweet,casmurbet,4,143,0,19,,,,casmurbet,4062,3328,5,19023,,,
225,RT,rottengerm77,2386,2274,88,75108,,,,DerekSheen,8385,7375,151,27872,,,
226,Tweet,etrnlvista,1011,991,132,39336,,,,etrnlvista,8385,7375,151,27872,,,
227,RT,bushido49ers,4301,4880,54,74306,,,,aquaponicdave,1045,568,7,31767,,,
228,Tweet,LarryB11537014,21,114,0,312,,,,LarryB11537014,1045,568,7,31767,,,
229,Tweet,aquaponicdave,1045,568,7,31767,,,,aquaponicdave,1045,568,7,31767,,,
230,Tweet,zhiraldo,296,601,5,9737,,,,zhiraldo,1045,568,7,31767,,,
231,Tweet,MimiTexasAngel,3284,4392,160,267719,,,,MimiTexasAngel,1045,568,7,31767,,,
232,RT,SocksofFluff,151,1142,2,1265,,,,mrmannyg,342,125,1,608,,,
233,Tweet,Wyldfire1128,3245,5001,1,8565,,,,Wyldfire1128,342,125,1,608,,,
234,Tweet,zhiraldo,296,601,5,9737,,,,zhiraldo,342,125,1,608,,,
235,Tweet,companiontoowls,82,11,0,452,,,,companiontoowls,342,125,1,608,,,
236,Tweet,mrmannyg,342,125,1,608,,,,mrmannyg,342,125,1,608,,,
237,Tweet,94c2500,1520,66,13,24310,,,,94c2500,342,125,1,608,,,
238,Tweet,94c2500,1520,66,13,24310,,,,94c2500,342,125,1,608,,,
239,Tweet,teddy_cat1,11798,8608,134,95125,,,,teddy_cat1,342,125,1,608,,,
240,RT,twytr_is_stupd,57,408,0,112,,,,anarch0pr1nc355,52,128,1,2358,,,
241,RT,JasMcMax,296,1611,1,1022,,,,MimiTexasAngel,3284,4392,160,267719,,,
242,RT,KMurphyIndep,2186,3685,57,109177,,,,MimiTexasAngel,3284,4392,160,267719,,,
243,Tweet,Curzuri,596,661,1,9452,,,,Curzuri,3284,4392,160,267719,,,
244,Tweet,twittposter,462,67,38,24524,,,,twittposter,3284,4392,160,267719,,,
245,Tweet,Naveenics,401,582,7,9018,,,,Naveenics,3284,4392,160,267719,,,
246,RT,BernieUpstateNY,6721,4993,200,403246,,,,MimiTexasAngel,3284,4392,160,267719,,,
247,RT,davwim,1204,1599,3,35035,,,,MimiTexasAngel,3284,4392,160,267719,,,
248,RT,L_Gale517,1311,1275,88,110352,,,,bobokkin,184,419,0,2092,,,
249,Tweet,MimiTexasAngel,3284,4392,160,267719,,,,MimiTexasAngel,184,419,0,2092,,,
250,RT,teddy_cat1,11798,8608,134,95125,,,,teddy_cat1,11798,8608,134,95125,,,
251,Tweet,zhiraldo,296,601,5,9737,,,,zhiraldo,11798,8608,134,95125,,,
252,RT,zoey302,10459,10673,9,64228,,,,ChrisParkComedy,658,933,5,2173,,,
253,RT,RodHarrel,706,1737,2,12246,,,,verycosmic,1244,110,61,30050,,,
254,Tweet,Here4Policy,74,482,1,2107,,,,Here4Policy,1244,110,61,30050,,,
255,Tweet,Here4Policy,74,482,1,2107,,,,Here4Policy,1244,110,61,30050,,,
256,RT,deborahskyrim,5488,6018,583,192312,,,,JTCabot,343,33,1,4502,,,
257,Tweet,Naveenics,401,582,7,9018,,,,Naveenics,343,33,1,4502,,,
258,Tweet,realJonRobinson,6,56,0,306,,,,realJonRobinson,343,33,1,4502,,,
259,Tweet,Jason_John2,4,26,0,120,,,,Jason_John2,343,33,1,4502,,,
260,RT,Gregorygabbard,261,756,1,15145,,,,RobbinMilne,833,1041,28,29045,,,
261,Tweet,MsTinkKalua,189,408,0,2587,,,,MsTinkKalua,833,1041,28,29045,,,
262,RT,Helen4Humanity,2844,4996,8,38033,,,,CivicRiposte,25,39,0,13,,,
263,RT,SharkRadioNet,12,2,0,718,,,,RobbinMilne,833,1041,28,29045,,,
264,Tweet,RobbinMilne,833,1041,28,29045,,,,RobbinMilne,833,1041,28,29045,,,
265,RT,eshu321,1686,5002,10,17485,,,,BobSmith4152,4561,4986,237,144363,,,
266,Tweet,Evolvingtoo,37,86,2,225,,,,Evolvingtoo,4561,4986,237,144363,,,
267,RT,verycosmic,1244,110,61,30050,,,,verycosmic,1244,110,61,30050,,,
268,Tweet,CoziTiger,420,458,26,21365,,,,CoziTiger,1244,110,61,30050,,,
269,Tweet,fanfare100,2208,152,1047,151451,,,,fanfare100,1244,110,61,30050,,,
270,Tweet,fanfare100,2208,152,1047,151451,,,,fanfare100,1244,110,61,30050,,,
271,Tweet,claude_free2,124,241,0,4656,,,,claude_free2,1244,110,61,30050,,,
272,Tweet,Chippy4Peace,206,436,0,4970,,,,Chippy4Peace,1244,110,61,30050,,,
273,RT,fanfare100,2208,152,1047,151451,,,,nebuUchadnezzar,162,586,1,4029,,,
274,Tweet,johnmichael74x,25,123,0,408,,,,johnmichael74x,162,586,1,4029,,,
275,Tweet,42BernieSanders,565,1099,10,1850,,,,42BernieSanders,162,586,1,4029,,,
276,RT,LeslieKofoed,2781,4994,10,125888,,,,MimiTexasAngel,3284,4392,160,267719,,,
277,Tweet,akristofferson,703,1314,71,41709,,,,akristofferson,3284,4392,160,267719,,,
278,Tweet,JTCabot,343,33,1,4502,,,,JTCabot,3284,4392,160,267719,,,
279,Tweet,DarthHarsh,31,311,0,1181,,,,DarthHarsh,3284,4392,160,267719,,,
280,Tweet,CoziTiger,420,458,26,21365,,,,CoziTiger,3284,4392,160,267719,,,
281,Tweet,JTCabot,343,33,1,4502,,,,JTCabot,3284,4392,160,267719,,,
282,Tweet,Liam_Lemus,816,755,27,12036,,,,Liam_Lemus,3284,4392,160,267719,,,
283,Tweet,TurncoatD,39,114,0,759,,,,TurncoatD,3284,4392,160,267719,,,
284,RT,alshabwwy1,4593,3892,99,58271,,,,teddy_cat1,11798,8608,134,95125,,,
285,RT,LouCubes,822,773,9,36832,,,,teddy_cat1,11798,8608,134,95125,,,
286,Tweet,Truthma10966227,5,13,0,127,,,,Truthma10966227,11798,8608,134,95125,,,
287,Tweet,LifeofRyan_,803,442,18,26020,,,,LifeofRyan_,11798,8608,134,95125,,,
288,Tweet,JTCabot,343,33,1,4502,,,,JTCabot,11798,8608,134,95125,,,
289,Tweet,MikeyScallywags,352,673,6,382,,,,MikeyScallywags,11798,8608,134,95125,,,
290,RT,SharkRadioNet,12,2,0,718,,,,PaulKotta,486,853,5,7718,,,
291,RT,illdooshay,296,2033,2,22934,,,,blakeleymusic,2000,441,18,15905,,,
292,Tweet,justlcwest,274,553,17,10288,,,,justlcwest,2000,441,18,15905,,,
293,RT,debaser86,251,220,1,13812,,,,PaulKotta,486,853,5,7718,,,
294,Tweet,PaulKotta,486,853,5,7718,,,,PaulKotta,486,853,5,7718,,,
