,type,A_handle,A_follower_count,A_following_count,A_listed_count,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_handle,B_follower_count,B_following_count,B_listed_count,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
1336,RT,MissLinda829,148,502,3,14546,,,,RevJJackson,163491,12049,1520,50019,,,
1337,RT,8LegzAllBredz,15,104,0,2676,,,,RevJJackson,163491,12049,1520,50019,,,
1338,RT,Denean17803274,2,89,0,27,,,,RevJJackson,163491,12049,1520,50019,,,
1339,RT,fuckingsquirtle,1708,1015,21,166830,,,,stone_toss,48130,304,205,1439,,,
1340,RT,Mustafa_Qadri,18139,5908,339,24590,,,,RevJJackson,163491,12049,1520,50019,,,
1341,RT,PaulaRogovin,272,943,25,10714,,,,RevJJackson,163491,12049,1520,50019,,,
1342,RT,MelanieEphreme,408,578,2,17465,,,,RevJJackson,163491,12049,1520,50019,,,
1343,RT,GeboskiGregory,117,591,1,3913,,,,RevJJackson,163491,12049,1520,50019,,,
1344,RT,PrettyCGLL,1225,937,70,141632,,,,RevJJackson,163491,12049,1520,50019,,,
1345,RT,cherry_ives,589,3572,0,21388,,,,RevJJackson,163491,12049,1520,50019,,,
1346,RT,KurtNeck,61,271,0,3605,,,,RevJJackson,163491,12049,1520,50019,,,
1347,RT,illdooshay,295,2033,2,22934,,,,RevJJackson,163491,12049,1520,50019,,,
1348,RT,LizzysNewsDude,938,1304,105,127854,,,,RevJJackson,163491,12049,1520,50019,,,
1349,RT,KramerFry,2007,2422,498,379744,,,,RevJJackson,163491,12049,1520,50019,,,
1350,RT,mireia_bcn_,298,940,5,17771,,,,RevJJackson,163491,12049,1520,50019,,,
1351,RT,blatty091780,50,177,1,721,,,,RevJJackson,163491,12049,1520,50019,,,
1352,RT,peterpobjecky,3194,2017,123,333946,,,,RevJJackson,163491,12049,1520,50019,,,
1353,RT,ReedMySole,11,8,0,268,,,,RevJJackson,163491,12049,1520,50019,,,
1354,RT,socueme,1712,2744,107,140784,,,,RevJJackson,163491,12049,1520,50019,,,
