,type,A_handle,A_follower_count,A_following_count,A_listed_count,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_handle,B_follower_count,B_following_count,B_listed_count,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
766,RT,JustAHuskerGal,3110,3637,6,104730,,,,Mimirocah1,388492,2536,2160,12984,,,
767,RT,jamesattruarchs,73,309,1,7832,,,,Mimirocah1,388492,2536,2160,12984,,,
768,RT,bully4me16,12227,12007,7,81662,,,,Mimirocah1,388492,2536,2160,12984,,,
769,RT,NaturesTouchJC,149,256,0,3896,,,,Jordan_Sather_,117542,1246,871,17463,,,
770,RT,macrev,108,296,0,15854,,,,Mimirocah1,388492,2536,2160,12984,,,
771,RT,brendalamountai,84,346,1,18060,,,,Mimirocah1,388492,2536,2160,12984,,,
772,RT,Yeah_right_sure,1242,3379,12,48324,,,,Mimirocah1,388492,2536,2160,12984,,,
773,RT,joycee420,185,302,0,186,,,,Jordan_Sather_,117542,1246,871,17463,,,
774,RT,aberranteyes,850,4981,16,52276,,,,macker_da,481,1507,10,21088,,,
775,RT,Phyllis30188634,75,697,0,12188,,,,Mimirocah1,388492,2536,2160,12984,,,
776,RT,kboyhan,360,385,8,57081,,,,Mimirocah1,388492,2536,2160,12984,,,
777,RT,StepOneAfrica,2185,3994,5,79819,,,,Mimirocah1,388492,2536,2160,12984,,,
778,RT,RobertShererIII,335,1342,2,39182,,,,BarbMcQuade,305362,1000,1495,3476,,,
779,RT,KayPostcard,374,735,1,2882,,,,Mimirocah1,388492,2536,2160,12984,,,
780,RT,hollybushbooks,2115,1789,67,33276,,,,Mimirocah1,388492,2536,2160,12984,,,
781,RT,Ajit_Achuthan,8,40,0,8544,,,,Mimirocah1,388492,2536,2160,12984,,,
782,RT,huskygirl649,3537,4769,38,41897,,,,Mimirocah1,388492,2536,2160,12984,,,
783,RT,maryanne_rose,1115,1141,70,167606,,,,Mimirocah1,388492,2536,2160,12984,,,
784,RT,cwebb1024,5069,5458,4,69111,,,,Mimirocah1,388492,2536,2160,12984,,,
785,RT,CatintheHome,1045,1104,3,81820,,,,Mimirocah1,388492,2536,2160,12984,,,
786,RT,JoyceAlessi,619,1914,7,49584,,,,Mimirocah1,388492,2536,2160,12984,,,
787,RT,frodo19v,56,198,1,6227,,,,Mimirocah1,388492,2536,2160,12984,,,
788,RT,vee_rodz,1170,1318,1,10782,,,,Mimirocah1,388492,2536,2160,12984,,,
789,RT,LinHar333,128,666,2,11322,,,,Mimirocah1,388492,2536,2160,12984,,,
790,RT,Chris_09765,2653,748,24,181318,,,,Mimirocah1,388492,2536,2160,12984,,,
791,RT,pein_jean,232,204,0,36106,,,,Mimirocah1,388492,2536,2160,12984,,,
792,Tweet,sweeneyrvs,1,0,0,1859,,,,sweeneyrvs,388492,2536,2160,12984,,,
793,RT,herrheath,458,715,1,20043,,,,Mimirocah1,388492,2536,2160,12984,,,
794,RT,ChamroeumNaqda,2195,1943,7,21890,,,,BarbMcQuade,305362,1000,1495,3476,,,
795,Tweet,Cinnamongirl309,7704,6142,1,42437,,,,Cinnamongirl309,305362,1000,1495,3476,,,
796,RT,cdub67,126,975,3,47281,,,,Mimirocah1,388492,2536,2160,12984,,,
797,RT,pepperbarlow,696,2256,0,20726,,,,Mimirocah1,388492,2536,2160,12984,,,
798,RT,TomHume18,89,399,0,9719,,,,Mimirocah1,388492,2536,2160,12984,,,
799,RT,Losman1M,61,210,0,7301,,,,Mimirocah1,388492,2536,2160,12984,,,
800,RT,suki3hunna,325,139,13,159635,,,,BarbMcQuade,305362,1000,1495,3476,,,
801,RT,bksLD21,133,447,3,32733,,,,Mimirocah1,388492,2536,2160,12984,,,
802,Tweet,Zach66660714,0,4,0,276,,,,Zach66660714,388492,2536,2160,12984,,,
803,RT,certainlyblue,715,1758,19,98296,,,,Mimirocah1,388492,2536,2160,12984,,,
804,RT,Susan58826137,23,100,0,248,,,,DeepStateExpose,296243,308446,1194,53785,,,
805,RT,DianneF53310191,92,185,0,13508,,,,Mimirocah1,388492,2536,2160,12984,,,
806,RT,ISneks2,5033,5505,4,51116,,,,Mimirocah1,388492,2536,2160,12984,,,
807,RT,liberaltotheend,1133,1457,2,66144,,,,Mimirocah1,388492,2536,2160,12984,,,
808,RT,GrettaWark,692,1740,15,39250,,,,Mimirocah1,388492,2536,2160,12984,,,
809,RT,HarrietKoval,3665,4982,1,57349,,,,Mimirocah1,388492,2536,2160,12984,,,
810,RT,Deborahsolomon,517,905,7,36994,,,,Mimirocah1,388492,2536,2160,12984,,,
811,RT,troilus22,255,389,13,13140,,,,Mimirocah1,388492,2536,2160,12984,,,
812,RT,mhduff61,1292,1374,28,294622,,,,Mimirocah1,388492,2536,2160,12984,,,
813,RT,RanaTulum5,73,148,0,32991,,,,Mimirocah1,388492,2536,2160,12984,,,
814,RT,COACH_JDENT,214,354,3,7436,,,,Mimirocah1,388492,2536,2160,12984,,,
815,RT,LNieding,1629,1745,5,62946,,,,BarbMcQuade,305362,1000,1495,3476,,,
816,RT,judyjal119,385,546,0,17174,,,,Mimirocah1,388492,2536,2160,12984,,,
817,RT,chuck2057,4670,5014,10,53967,,,,Mimirocah1,388492,2536,2160,12984,,,
818,RT,beckiluk,467,413,2,75180,,,,Mimirocah1,388492,2536,2160,12984,,,
819,RT,bksLD21,133,447,3,32733,,,,BarbMcQuade,305362,1000,1495,3476,,,
820,RT,cathy1854,213,61,0,111863,,,,Mimirocah1,388492,2536,2160,12984,,,
821,RT,CR6521,96,99,0,39394,,,,BarbMcQuade,305362,1000,1495,3476,,,
822,RT,MrsMcK42,4030,4993,1,43913,,,,Mimirocah1,388492,2536,2160,12984,,,
823,RT,jeffcodad,118,239,1,20109,,,,BarbMcQuade,305362,1000,1495,3476,,,
824,RT,mazurek5,123,257,0,13737,,,,Mimirocah1,388492,2536,2160,12984,,,
825,RT,citizen_earth_1,342,1277,1,1118,,,,BarbMcQuade,305362,1000,1495,3476,,,
826,RT,DeerammuBarb,172,173,34,22869,,,,BarbMcQuade,305362,1000,1495,3476,,,
827,RT,HurleyEst1984,61,90,1,486,,,,Mimirocah1,388492,2536,2160,12984,,,
828,RT,BentleyBreedl,123,241,1,13858,,,,Mimirocah1,388492,2536,2160,12984,,,
829,RT,Calais2Calais,642,680,0,21044,,,,Mimirocah1,388492,2536,2160,12984,,,
830,RT,furey,1174,1883,9,36845,,,,Mimirocah1,388492,2536,2160,12984,,,
831,RT,NHousteau,1671,1837,173,205461,,,,BarbMcQuade,305362,1000,1495,3476,,,
832,RT,smgreene257,2537,2488,6,19285,,,,BarbMcQuade,305362,1000,1495,3476,,,
833,RT,OGOPer,2768,2534,107,193212,,,,BarbMcQuade,305362,1000,1495,3476,,,
834,RT,LochnerWalter,18751,19225,151,243555,,,,Mimirocah1,388492,2536,2160,12984,,,
835,RT,integritynow22,8491,8813,2,18212,,,,BarbMcQuade,305362,1000,1495,3476,,,
836,RT,kbrunocrafts,3822,3696,19,132299,,,,Mimirocah1,388492,2536,2160,12984,,,
837,Tweet,cedantarmatog1,864,1022,25,59113,,,,cedantarmatog1,388492,2536,2160,12984,,,
838,RT,AgingArtemis,449,1394,0,20277,,,,BarbMcQuade,305362,1000,1495,3476,,,
839,RT,sarahsim3,456,819,2,15326,,,,Mimirocah1,388492,2536,2160,12984,,,
840,RT,BereftBarrister,233,62,0,59201,,,,BarbMcQuade,305362,1000,1495,3476,,,
841,RT,hansworks2,109,503,0,9533,,,,Mimirocah1,388492,2536,2160,12984,,,
842,RT,phveilleux,96,438,0,8340,,,,Mimirocah1,388492,2536,2160,12984,,,
843,RT,EbonyFlowers19,1692,1968,0,30903,,,,Mimirocah1,388492,2536,2160,12984,,,
844,RT,WesCas215,120,542,1,26869,,,,Mimirocah1,388492,2536,2160,12984,,,
845,RT,virginiadru,251,512,0,4705,,,,BarbMcQuade,305362,1000,1495,3476,,,
846,RT,CFitzBroadway,371,394,1,93096,,,,Mimirocah1,388492,2536,2160,12984,,,
847,RT,Dubai_Blondie,554,407,3,90753,,,,Mimirocah1,388492,2536,2160,12984,,,
848,RT,WendyVerran,1263,1609,75,307468,,,,Mimirocah1,388492,2536,2160,12984,,,
849,RT,bobbie_and_leo,305,357,0,104695,,,,Mimirocah1,388492,2536,2160,12984,,,
850,RT,Juliacsk,1302,2964,32,161885,,,,Mimirocah1,388492,2536,2160,12984,,,
851,RT,Bricoleur,878,905,43,20397,,,,Mimirocah1,388492,2536,2160,12984,,,
852,RT,Sundaughter9,7765,8538,195,194695,,,,Mimirocah1,388492,2536,2160,12984,,,
853,RT,dolphinmyr,1594,2364,0,45615,,,,Mimirocah1,388492,2536,2160,12984,,,
854,RT,bergstk,71,521,0,39684,,,,Mimirocah1,388492,2536,2160,12984,,,
855,RT,mamalocaz,368,914,11,202494,,,,Mimirocah1,388492,2536,2160,12984,,,
856,Tweet,JOEWV,137,435,3,12651,,,,JOEWV,388492,2536,2160,12984,,,
857,RT,mrspc48,3398,4998,72,250754,,,,Mimirocah1,388492,2536,2160,12984,,,
858,Tweet,Infidelis_101,146,140,0,13879,,,,Infidelis_101,388492,2536,2160,12984,,,
859,RT,lolarick,213,410,1,16791,,,,Mimirocah1,388492,2536,2160,12984,,,
860,RT,Brian52504412,114,304,0,15816,,,,Mimirocah1,388492,2536,2160,12984,,,
861,RT,MarkADoran57,52,178,1,4087,,,,Mimirocah1,388492,2536,2160,12984,,,
862,RT,III_Means_Free,1019,100,88,332625,,,,III_Means_Free,1019,100,88,332625,,,
863,RT,L_M_Fisher,151,943,16,21548,,,,Mimirocah1,388492,2536,2160,12984,,,
864,RT,DebraDuGemini59,3095,3068,12,212810,,,,Mimirocah1,388492,2536,2160,12984,,,
865,RT,DorothyDogwood,4460,4979,6,27914,,,,Mimirocah1,388492,2536,2160,12984,,,
866,RT,1SnoozyQ,30696,29665,40,145617,,,,Mimirocah1,388492,2536,2160,12984,,,
867,RT,Bluish2Purple,83,127,0,9665,,,,Mimirocah1,388492,2536,2160,12984,,,
868,RT,koepsellrc,224,136,4,38281,,,,Mimirocah1,388492,2536,2160,12984,,,
869,RT,factseekingmom,61,96,5,69893,,,,Mimirocah1,388492,2536,2160,12984,,,
870,RT,ThereseSchluch2,455,660,1,8789,,,,Mimirocah1,388492,2536,2160,12984,,,
871,RT,kalibur_s,1038,1293,2,2702,,,,Mimirocah1,388492,2536,2160,12984,,,
872,RT,TorontoDDG,1252,4994,84,129705,,,,Mimirocah1,388492,2536,2160,12984,,,
873,RT,ColleenHyer,548,2312,0,17548,,,,BarbMcQuade,305362,1000,1495,3476,,,
874,RT,tbell1968,12394,13601,21,294967,,,,Mimirocah1,388492,2536,2160,12984,,,
875,RT,monalu2u,176,982,1,6663,,,,Mimirocah1,388492,2536,2160,12984,,,
876,RT,ShawnKornoelje,69,687,0,7235,,,,Mimirocah1,388492,2536,2160,12984,,,
877,RT,Kitty14311,140,318,0,27848,,,,Mimirocah1,388492,2536,2160,12984,,,
878,RT,rocktalkbox,581,2110,1,28072,,,,Mimirocah1,388492,2536,2160,12984,,,
879,RT,egregory962,2999,4997,62,99130,,,,Mimirocah1,388492,2536,2160,12984,,,
880,RT,alric4720,607,2134,0,6861,,,,BarbMcQuade,305362,1000,1495,3476,,,
881,RT,kather58,3775,4981,3,49289,,,,Mimirocah1,388492,2536,2160,12984,,,
882,RT,LordDianna,426,1054,0,17088,,,,Mimirocah1,388492,2536,2160,12984,,,
883,RT,HCResearcher,387,523,21,87592,,,,Mimirocah1,388492,2536,2160,12984,,,
884,RT,4tybin,2149,2780,5,205727,,,,Mimirocah1,388492,2536,2160,12984,,,
885,RT,kiptw,530,433,25,64437,,,,Mimirocah1,388492,2536,2160,12984,,,
886,RT,KLF00383321,193,193,0,32203,,,,Mimirocah1,388492,2536,2160,12984,,,
887,RT,Vickib64Black,512,178,23,97841,,,,BarbMcQuade,305362,1000,1495,3476,,,
888,RT,kkelly120_kim,1719,1720,18,135369,,,,Mimirocah1,388492,2536,2160,12984,,,
889,RT,trdrpaul,239,702,0,64206,,,,Mimirocah1,388492,2536,2160,12984,,,
890,RT,Bubszane10,111,186,9,13594,,,,Mimirocah1,388492,2536,2160,12984,,,
891,RT,PBurlucki,167,435,0,32044,,,,Mimirocah1,388492,2536,2160,12984,,,
892,RT,BergmanJana,184,823,0,10607,,,,BarbMcQuade,305362,1000,1495,3476,,,
893,RT,freshie_girl,171,435,0,20304,,,,Mimirocah1,388492,2536,2160,12984,,,
894,RT,vladiusdaddius,154,290,0,1284,,,,BarbMcQuade,305362,1000,1495,3476,,,
895,RT,LAlexan409,246,1204,3,8528,,,,Mimirocah1,388492,2536,2160,12984,,,
896,RT,to_max2,204,669,0,8367,,,,Mimirocah1,388492,2536,2160,12984,,,
897,RT,pugnosebeats,419,1837,1,62079,,,,BarbMcQuade,305362,1000,1495,3476,,,
898,RT,BlackhwkScott,89,753,1,7740,,,,Mimirocah1,388492,2536,2160,12984,,,
899,RT,ce20065582,122,571,0,8808,,,,Mimirocah1,388492,2536,2160,12984,,,
900,RT,Ghartma24074714,300,655,0,16792,,,,Mimirocah1,388492,2536,2160,12984,,,
901,RT,ofpeopl,2537,4909,174,286237,,,,Mimirocah1,388492,2536,2160,12984,,,
902,RT,rovalle97,352,1541,0,55730,,,,Mimirocah1,388492,2536,2160,12984,,,
903,RT,GlennCraven,3284,5001,76,62791,,,,Mimirocah1,388492,2536,2160,12984,,,
904,Tweet,TheColdplate,3,2,0,566,,,,TheColdplate,388492,2536,2160,12984,,,
905,RT,sheiladivine67,189,408,1,16274,,,,Mimirocah1,388492,2536,2160,12984,,,
906,RT,buster_dd,274,389,40,39776,,,,Mimirocah1,388492,2536,2160,12984,,,
907,RT,KosteckitTodd,1006,2398,4,13639,,,,Mimirocah1,388492,2536,2160,12984,,,
908,RT,CWevill,1065,1587,0,14931,,,,Mimirocah1,388492,2536,2160,12984,,,
909,RT,KrugerCaryn,649,1168,0,161779,,,,Mimirocah1,388492,2536,2160,12984,,,
910,RT,JulieAdolphson1,144,399,5,506,,,,Mimirocah1,388492,2536,2160,12984,,,
911,RT,MikeReeseM,4062,4994,36,297890,,,,Mimirocah1,388492,2536,2160,12984,,,
912,RT,zunderwhelmed,6253,5472,41,165155,,,,Mimirocah1,388492,2536,2160,12984,,,
913,RT,Tony201713,639,75,0,142133,,,,BarbMcQuade,305362,1000,1495,3476,,,
914,RT,dgarritysantafe,289,195,21,66216,,,,Mimirocah1,388492,2536,2160,12984,,,
915,RT,susieru,363,536,2,87023,,,,BarbMcQuade,305362,1000,1495,3476,,,
916,RT,bjgunts,967,2505,33,65070,,,,Mimirocah1,388492,2536,2160,12984,,,
917,RT,babe2u,608,591,7,43471,,,,Mimirocah1,388492,2536,2160,12984,,,
918,RT,FiddlFaddl,198,217,0,20722,,,,Mimirocah1,388492,2536,2160,12984,,,
919,RT,vernellfogle,37,125,1,7228,,,,Mimirocah1,388492,2536,2160,12984,,,
920,RT,tennissturgis,302,716,2,44470,,,,BarbMcQuade,305362,1000,1495,3476,,,
921,Tweet,ElaineMESH,965,2159,2,39383,,,,ElaineMESH,305362,1000,1495,3476,,,
922,RT,amyrose70354065,306,596,0,32753,,,,Mimirocah1,388492,2536,2160,12984,,,
923,RT,johawty,120,467,3,10904,,,,BarbMcQuade,305362,1000,1495,3476,,,
924,RT,DonnaCupp,305,525,0,9706,,,,Mimirocah1,388492,2536,2160,12984,,,
925,RT,canibud,757,1310,3,25792,,,,Mimirocah1,388492,2536,2160,12984,,,
926,RT,Raven8583,184,313,0,6032,,,,Mimirocah1,388492,2536,2160,12984,,,
927,RT,teresitabritton,6208,5949,8,38162,,,,Mimirocah1,388492,2536,2160,12984,,,
928,RT,daglagl,61,149,1,20495,,,,Mimirocah1,388492,2536,2160,12984,,,
929,RT,WordGirlSam,1903,4984,25,19307,,,,BarbMcQuade,305362,1000,1495,3476,,,
930,RT,ExtremeEdgeJa,177,677,1,35418,,,,Mimirocah1,388492,2536,2160,12984,,,
931,RT,tbynoe648,15,279,0,361,,,,BarbMcQuade,305362,1000,1495,3476,,,
932,RT,Patricew1221,277,692,0,21835,,,,Mimirocah1,388492,2536,2160,12984,,,
933,RT,downrangechaos,6923,7518,11,71338,,,,Mimirocah1,388492,2536,2160,12984,,,
934,RT,onebuddysmom,3774,4059,3,57288,,,,Mimirocah1,388492,2536,2160,12984,,,
935,RT,are_usa,121,295,3,51626,,,,BarbMcQuade,305362,1000,1495,3476,,,
936,RT,oldnavy1968,500,1134,5,25835,,,,Mimirocah1,388492,2536,2160,12984,,,
937,RT,Lindoh251982,57,393,5,21568,,,,Mimirocah1,388492,2536,2160,12984,,,
938,RT,lawnav,427,939,36,93028,,,,Mimirocah1,388492,2536,2160,12984,,,
939,RT,silentnomore46,91,109,0,40574,,,,Mimirocah1,388492,2536,2160,12984,,,
940,RT,dwebbcmc,138,329,1,62875,,,,Mimirocah1,388492,2536,2160,12984,,,
941,RT,GoBlueBL,46,60,14,7192,,,,BarbMcQuade,305362,1000,1495,3476,,,
942,RT,Counselor1990,246,897,15,4318,,,,Mimirocah1,388492,2536,2160,12984,,,
943,RT,JosephSchreib16,1610,1956,0,67272,,,,Mimirocah1,388492,2536,2160,12984,,,
944,RT,jdryan5000,836,1493,2,46428,,,,Mimirocah1,388492,2536,2160,12984,,,
945,RT,BellaMax12,1319,2138,3,21765,,,,Mimirocah1,388492,2536,2160,12984,,,
946,RT,HarryGewanter,809,1486,40,68460,,,,BarbMcQuade,305362,1000,1495,3476,,,
947,RT,Kenneth31941019,378,311,1,42013,,,,BarbMcQuade,305362,1000,1495,3476,,,
948,RT,sheatsley_reid,439,611,2,33027,,,,Mimirocah1,388492,2536,2160,12984,,,
949,RT,dustybunnie,298,698,36,72849,,,,Mimirocah1,388492,2536,2160,12984,,,
950,RT,djake1107,314,2351,0,27014,,,,Mimirocah1,388492,2536,2160,12984,,,
951,RT,DavidJNiedzwie1,39,37,0,13407,,,,BarbMcQuade,305362,1000,1495,3476,,,
952,RT,GarySkramer,72,185,2,2136,,,,Mimirocah1,388492,2536,2160,12984,,,
953,RT,nanniquilts,89,343,0,39377,,,,Mimirocah1,388492,2536,2160,12984,,,
954,RT,MarjorieBritt20,84,246,1,61585,,,,Mimirocah1,388492,2536,2160,12984,,,
955,RT,Bonesjones1957,129,543,0,4817,,,,BarbMcQuade,305362,1000,1495,3476,,,
956,RT,LawBadger,2276,3513,25,29195,,,,Mimirocah1,388492,2536,2160,12984,,,
957,RT,laurargy,107,469,1,81052,,,,Mimirocah1,388492,2536,2160,12984,,,
958,RT,cllnwlhlm,527,611,2,125429,,,,Mimirocah1,388492,2536,2160,12984,,,
959,RT,msubri3258,86,363,0,8360,,,,Mimirocah1,388492,2536,2160,12984,,,
960,RT,Waterman10Susan,143,299,0,32142,,,,Mimirocah1,388492,2536,2160,12984,,,
961,RT,pt8873,222,273,0,36803,,,,Mimirocah1,388492,2536,2160,12984,,,
962,RT,RhonaSparkesBre,2334,2493,1,8104,,,,Mimirocah1,388492,2536,2160,12984,,,
963,RT,MaggieGDBriggs,384,558,4,94229,,,,Mimirocah1,388492,2536,2160,12984,,,
964,RT,oh_riba,183,375,0,46726,,,,Mimirocah1,388492,2536,2160,12984,,,
965,RT,DrDinD,29740,29726,198,321142,,,,Mimirocah1,388492,2536,2160,12984,,,
966,RT,1950Jeannette,313,334,0,20362,,,,Mimirocah1,388492,2536,2160,12984,,,
967,RT,FireMonkee,4310,4246,19,41976,,,,Mimirocah1,388492,2536,2160,12984,,,
968,RT,share1thought,497,1268,7,88875,,,,Mimirocah1,388492,2536,2160,12984,,,
969,RT,galahvant,78,635,0,32223,,,,BarbMcQuade,305362,1000,1495,3476,,,
970,RT,DemocraticPuni1,432,919,2,38358,,,,Mimirocah1,388492,2536,2160,12984,,,
971,RT,sunshinek67,14987,15696,4,102856,,,,Mimirocah1,388492,2536,2160,12984,,,
972,RT,moemo939,1027,2235,7,130507,,,,Mimirocah1,388492,2536,2160,12984,,,
973,RT,1stFanofChicago,1389,1558,92,230630,,,,Mimirocah1,388492,2536,2160,12984,,,
974,Tweet,CoryGroshek,6212,1878,54,178484,,,,CoryGroshek,388492,2536,2160,12984,,,
975,RT,akhilnayak007,535,1140,9,44828,,,,BarbMcQuade,305362,1000,1495,3476,,,
976,RT,kahlanamnell77,813,1118,77,210717,,,,BarbMcQuade,305362,1000,1495,3476,,,
977,RT,bkuyatt,32,149,1,7918,,,,Mimirocah1,388492,2536,2160,12984,,,
978,RT,Tess112,2601,2964,2,30430,,,,Mimirocah1,388492,2536,2160,12984,,,
979,RT,kjacobson74,78,258,0,6718,,,,BarbMcQuade,305362,1000,1495,3476,,,
980,RT,DenisKi00557142,85,569,0,12082,,,,Mimirocah1,388492,2536,2160,12984,,,
981,RT,kjacobson74,78,258,0,6718,,,,Mimirocah1,388492,2536,2160,12984,,,
982,RT,bbmbsit,560,1417,9,31871,,,,Mimirocah1,388492,2536,2160,12984,,,
983,RT,sjjw2,421,733,2,87453,,,,BarbMcQuade,305362,1000,1495,3476,,,
984,RT,Mikanojo,5351,5128,81,178661,,,,Mimirocah1,388492,2536,2160,12984,,,
985,RT,lisa2keller,196,577,1,20660,,,,Mimirocah1,388492,2536,2160,12984,,,
986,RT,RevRickKing3,119,421,0,16439,,,,BarbMcQuade,305362,1000,1495,3476,,,
987,RT,kackbro,80,152,0,19593,,,,Mimirocah1,388492,2536,2160,12984,,,
988,RT,lexie6553,260,982,7,6269,,,,Mimirocah1,388492,2536,2160,12984,,,
989,RT,shrambomb,291,228,0,10303,,,,Mimirocah1,388492,2536,2160,12984,,,
990,RT,rglass09,90,621,0,28838,,,,BarbMcQuade,305362,1000,1495,3476,,,
991,RT,ltersinar1,251,1128,1,115424,,,,Mimirocah1,388492,2536,2160,12984,,,
992,RT,Tysheenb1,8481,9291,2,70334,,,,Mimirocah1,388492,2536,2160,12984,,,
993,RT,dbj351_diane,41,94,0,8730,,,,Mimirocah1,388492,2536,2160,12984,,,
994,RT,Sch531,74,310,0,39038,,,,Mimirocah1,388492,2536,2160,12984,,,
995,RT,BrianPo88130762,69,769,0,803,,,,Mimirocah1,388492,2536,2160,12984,,,
996,RT,CarBEN_Neil,148,300,13,27855,,,,BarbMcQuade,305362,1000,1495,3476,,,
997,RT,Patblizzard3,32,544,0,3303,,,,Mimirocah1,388492,2536,2160,12984,,,
998,RT,TangledTight,614,1078,65,94388,,,,Mimirocah1,388492,2536,2160,12984,,,
999,RT,ErnestStewartjr,1141,1655,1,47741,,,,Mimirocah1,388492,2536,2160,12984,,,
1000,RT,PaulSnatchko,2933,4358,177,44967,,,,BarbMcQuade,305362,1000,1495,3476,,,
1001,RT,jomondrala,251,259,1,91666,,,,Mimirocah1,388492,2536,2160,12984,,,
1002,RT,KyleKylejones0,409,1959,8,39586,,,,Mimirocah1,388492,2536,2160,12984,,,
1003,RT,artful_love,187,98,2,27745,,,,BarbMcQuade,305362,1000,1495,3476,,,
1004,RT,JohnAld89928123,154,280,0,3399,,,,Mimirocah1,388492,2536,2160,12984,,,
1005,RT,artistatlarge19,553,1081,3,123762,,,,BarbMcQuade,305362,1000,1495,3476,,,
1006,RT,cllnwlhlm,527,611,2,125429,,,,BarbMcQuade,305362,1000,1495,3476,,,
1007,RT,bannecke,169,919,4,10221,,,,Mimirocah1,388492,2536,2160,12984,,,
1008,Tweet,CalvinH93377335,152,527,1,7004,,,,CalvinH93377335,388492,2536,2160,12984,,,
1009,RT,Unknown03517819,122,48,1,9339,,,,Mimirocah1,388492,2536,2160,12984,,,
1010,RT,leedavid456,227,444,14,8033,,,,Mimirocah1,388492,2536,2160,12984,,,
1011,RT,DGrinham,96,430,0,25576,,,,Mimirocah1,388492,2536,2160,12984,,,
1012,RT,buckbyers2,213,650,1,6574,,,,BarbMcQuade,305362,1000,1495,3476,,,
1013,RT,Masoninblue,2905,4320,73,53695,,,,Mimirocah1,388492,2536,2160,12984,,,
1014,RT,artful_love,187,98,2,27745,,,,Mimirocah1,388492,2536,2160,12984,,,
1015,RT,Norraf78,214,1212,1,25316,,,,Mimirocah1,388492,2536,2160,12984,,,
1016,RT,sabeela19,85,224,1,5600,,,,Mimirocah1,388492,2536,2160,12984,,,
1017,RT,TwoDogsTwoCats2,4365,4371,4,20714,,,,Mimirocah1,388492,2536,2160,12984,,,
1018,RT,shurn_burn,175,79,2,74556,,,,Mimirocah1,388492,2536,2160,12984,,,
1019,RT,Tony201713,639,75,0,142133,,,,Mimirocah1,388492,2536,2160,12984,,,
1020,RT,NastyWoman532,880,2140,2,94283,,,,Mimirocah1,388492,2536,2160,12984,,,
1021,RT,Pettifor2Sheila,1156,1527,4,96242,,,,Mimirocah1,388492,2536,2160,12984,,,
1022,RT,MelissaDamschr2,909,1071,24,52498,,,,Mimirocah1,388492,2536,2160,12984,,,
1023,RT,_Daisy5,114,17,1,26445,,,,Mimirocah1,388492,2536,2160,12984,,,
1024,RT,DebLewi17645139,24,305,0,13877,,,,Mimirocah1,388492,2536,2160,12984,,,
1025,RT,GurkoPamela,568,456,0,29754,,,,Mimirocah1,388492,2536,2160,12984,,,
1026,RT,Diaskeuasis,138,30,24,15540,,,,Mimirocah1,388492,2536,2160,12984,,,
1027,RT,jsansing9,1208,1740,9,60519,,,,Mimirocah1,388492,2536,2160,12984,,,
1028,RT,ideaman21,13142,10477,141,84453,,,,BarbMcQuade,305362,1000,1495,3476,,,
1029,RT,shalomisnow,47,241,1,14040,,,,Mimirocah1,388492,2536,2160,12984,,,
1030,RT,jlreader8B,314,747,0,83665,,,,Mimirocah1,388492,2536,2160,12984,,,
1031,RT,LindaBouldin,3741,3415,19,129961,,,,BarbMcQuade,305362,1000,1495,3476,,,
1032,RT,mjm0730,820,487,14,31639,,,,Mimirocah1,388492,2536,2160,12984,,,
1033,RT,Mighty_Afro,108,669,0,7582,,,,Mimirocah1,388492,2536,2160,12984,,,
1034,RT,rickomura,23,407,0,828,,,,Mimirocah1,388492,2536,2160,12984,,,
1035,RT,librariantechie,1016,1976,36,10942,,,,Mimirocah1,388492,2536,2160,12984,,,
1036,RT,harris802,184,1270,1,41248,,,,Mimirocah1,388492,2536,2160,12984,,,
1037,RT,JodyAlford17,993,889,0,56316,,,,Mimirocah1,388492,2536,2160,12984,,,
1038,RT,ideaman21,13142,10477,141,84453,,,,Mimirocah1,388492,2536,2160,12984,,,
1039,RT,GramaSugar,623,571,35,212602,,,,BarbMcQuade,305362,1000,1495,3476,,,
1040,RT,DavidJNiedzwie1,39,37,0,13407,,,,Mimirocah1,388492,2536,2160,12984,,,
1041,RT,MikeWander68,91,124,0,9293,,,,Mimirocah1,388492,2536,2160,12984,,,
1042,RT,stevensonjim2,235,363,1,33036,,,,Mimirocah1,388492,2536,2160,12984,,,
1043,RT,karterjoseph,921,1701,1,2587,,,,Mimirocah1,388492,2536,2160,12984,,,
1044,RT,enidlogan,490,622,6,207731,,,,Mimirocah1,388492,2536,2160,12984,,,
1045,RT,dgolowjohnson,40,177,0,2120,,,,Mimirocah1,388492,2536,2160,12984,,,
1046,RT,GramaSugar,623,571,35,212602,,,,Mimirocah1,388492,2536,2160,12984,,,
1047,RT,rosemhook,3369,3268,31,53980,,,,BarbMcQuade,305362,1000,1495,3476,,,
1048,RT,AnnaMHargrave,572,2223,1,126463,,,,Mimirocah1,388492,2536,2160,12984,,,
1049,RT,ARobert28680272,40,186,1,2832,,,,BarbMcQuade,305362,1000,1495,3476,,,
1050,RT,nol1949,2570,2270,1,18328,,,,Mimirocah1,388492,2536,2160,12984,,,
1051,RT,sosotcc,250,1602,4,10879,,,,Mimirocah1,388492,2536,2160,12984,,,
